point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D11_0001,TOBO,30.760384,50.484925,так,18:00:00,23:59:59
KYIV_D11_0002,TT,30.553718,50.405484,ні,,
KYIV_D11_0003,TT,30.586498,50.528675,ні,09:30:00,11:30:00
KYIV_D11_0004,ATM,30.798566,50.512913,так,18:00:00,23:59:59
KYIV_D11_0005,TT,30.44855,50.50052,так,18:00:00,23:59:59
KYIV_D11_0006,TT,30.605674,50.456795,ні,,
KYIV_D11_0007,ATM,30.603404,50.422419,так,18:00:00,23:59:59
KYIV_D11_0008,TT,30.256055,50.410493,так,18:00:00,23:59:59
KYIV_D11_0009,TT,30.490841,50.440112,ні,,
KYIV_D11_0010,ATM,30.470761,50.566325,ні,,
KYIV_D11_0011,TC,30.621136,50.463691,ні,,
KYIV_D11_0012,TT,30.34453,50.465794,ні,,
KYIV_D11_0013,ATM,30.485308,50.483929,ні,,
KYIV_D11_0014,TC,30.948494,50.35339,ні,,
KYIV_D11_0015,ATM,30.62747,50.519827,так,18:00:00,23:59:59
KYIV_D11_0016,TC,30.656718,50.422368,ні,,
KYIV_D11_0017,ATM,30.527962,50.452785,ні,,
KYIV_D11_0018,TT,30.365999,50.489759,ні,09:30:00,11:30:00
KYIV_D11_0019,TT,30.838183,50.5115,ні,,
KYIV_D11_0020,TT,30.378998,50.493348,ні,12:00:00,16:00:00
KYIV_D11_0021,ATM,30.207166,50.376269,так,18:00:00,23:59:59
KYIV_D11_0022,TOBO,30.216925,50.576894,так,18:00:00,23:59:59
KYIV_D11_0023,TC,30.445593,50.619351,ні,,
KYIV_D11_0024,ATM,30.582016,50.604369,так,18:00:00,23:59:59
KYIV_D11_0025,ATM,30.203588,50.563917,ні,,
KYIV_D11_0026,TT,30.202974,50.387829,ні,,
KYIV_D11_0027,TT,30.494589,50.403568,ні,12:00:00,19:00:00
KYIV_D11_0028,TT,30.817233,50.519335,ні,,
KYIV_D11_0029,TC,30.611139,50.437093,так,18:00:00,23:59:59
