point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D09_0001,TC,30.772371,50.520956,ні,,
KYIV_D09_0002,TC,30.213515,50.573291,ні,,
KYIV_D09_0003,TT,30.428579,50.610114,ні,,
KYIV_D09_0004,ATM,30.802049,50.506135,ні,,
KYIV_D09_0005,TT,30.581392,50.512346,ні,,
KYIV_D09_0006,TC,30.522269,50.442286,так,18:00:00,23:59:59
KYIV_D09_0007,TT,30.450468,50.477512,ні,11:30:00,14:30:00
KYIV_D09_0008,TT,30.602877,50.374296,ні,13:00:00,17:00:00
KYIV_D09_0009,TC,30.764937,50.462581,ні,,
KYIV_D09_0010,ATM,30.487763,50.600768,так,18:00:00,23:59:59
KYIV_D09_0011,TT,30.56835,50.162127,ні,,
KYIV_D09_0012,TT,30.46868,50.606942,так,18:00:00,23:59:59
KYIV_D09_0013,TT,30.617396,50.436913,ні,11:00:00,18:00:00
KYIV_D09_0014,ATM,30.192705,50.373619,ні,,
KYIV_D09_0015,ATM,30.495073,50.493041,так,18:00:00,23:59:59
KYIV_D09_0016,TT,30.477212,50.389178,ні,,
KYIV_D09_0017,TT,30.289533,50.183074,ні,,
KYIV_D09_0018,TT,30.536044,50.575815,ні,,
KYIV_D09_0019,TOBO,30.192856,50.360109,ні,,
KYIV_D09_0020,TOBO,30.507292,50.415751,ні,,
KYIV_D09_0021,TC,30.364323,50.441585,ні,,
KYIV_D09_0022,TT,30.490931,50.4459,ні,14:30:00,17:30:00
KYIV_D09_0023,TOBO,30.482651,50.436806,так,18:00:00,23:59:59
KYIV_D09_0024,ATM,30.629707,50.462363,ні,,
KYIV_D09_0025,TC,30.584948,50.518249,так,18:00:00,23:59:59
KYIV_D09_0026,TC,30.367616,50.482963,так,18:00:00,23:59:59
KYIV_D09_0027,TT,30.606049,50.37777,ні,,
KYIV_D09_0028,ATM,30.612277,50.37593,ні,,
KYIV_D09_0029,TT,30.194129,50.566664,ні,,
KYIV_D09_0030,TOBO,30.507814,50.462554,так,18:00:00,23:59:59
KYIV_D09_0031,TC,30.56071,50.420841,так,18:00:00,23:59:59
KYIV_D09_0032,TT,30.368808,50.485473,ні,08:30:00,14:30:00
KYIV_D09_0033,ATM,30.800531,50.512723,ні,,
KYIV_D09_0034,TT,30.557046,50.44333,ні,,
KYIV_D09_0035,TT,30.375373,50.487384,ні,,
KYIV_D09_0036,TT,30.532502,50.424827,ні,,
KYIV_D09_0037,TC,30.579471,50.489957,так,18:00:00,23:59:59
KYIV_D09_0038,TT,30.46039,50.569085,ні,,
KYIV_D09_0039,TT,30.799123,50.506036,ні,,
KYIV_D09_0040,TT,30.432316,50.467197,ні,,
KYIV_D09_0041,ATM,30.514576,50.448939,так,18:00:00,23:59:59
KYIV_D09_0042,TT,30.488394,50.432342,ні,,
KYIV_D09_0043,TC,30.54261,50.422009,ні,,
KYIV_D09_0044,ATM,30.595322,50.381052,так,18:00:00,23:59:59
KYIV_D09_0045,TC,30.551972,50.608968,так,18:00:00,23:59:59
KYIV_D09_0046,TOBO,30.619337,50.390468,ні,,
KYIV_D09_0047,TC,30.483763,50.525728,ні,,
KYIV_D09_0048,TT,30.572005,50.419839,ні,10:30:00,16:00:00
KYIV_D09_0049,TT,30.215413,50.514398,ні,,
KYIV_D09_0050,TT,30.175958,50.541382,ні,,
KYIV_D09_0051,TT,30.232022,50.403943,ні,10:00:00,20:00:00
KYIV_D09_0052,TOBO,30.593434,50.483591,так,18:00:00,23:59:59
KYIV_D09_0053,TT,30.434921,50.490633,ні,,
KYIV_D09_0054,TOBO,30.44264,50.458472,так,18:00:00,23:59:59
KYIV_D09_0055,TT,30.508201,50.467559,ні,19:00:00,21:00:00
KYIV_D09_0056,TC,30.668547,50.562695,ні,,
KYIV_D09_0057,TT,30.298439,50.376342,ні,,
KYIV_D09_0058,TT,30.483929,50.439241,ні,13:00:00,16:30:00
KYIV_D09_0059,ATM,30.740397,50.28793,так,18:00:00,23:59:59
KYIV_D09_0060,TC,30.629214,50.459,ні,,
KYIV_D09_0061,TT,30.540822,50.429278,ні,,
KYIV_D09_0062,TT,30.219024,50.372808,ні,,
KYIV_D09_0063,ATM,30.456032,50.425723,ні,,
KYIV_D09_0064,ATM,30.596591,50.390989,ні,,
KYIV_D09_0065,ATM,30.436476,50.426914,так,18:00:00,23:59:59
KYIV_D09_0066,ATM,30.838397,50.368958,так,18:00:00,23:59:59
KYIV_D09_0067,TT,30.184471,50.358835,ні,,
KYIV_D09_0068,TT,30.603816,50.386425,ні,,
KYIV_D09_0069,TT,30.635006,50.352584,ні,14:00:00,16:30:00
KYIV_D09_0070,ATM,30.442229,50.444825,так,18:00:00,23:59:59
KYIV_D09_0071,TT,30.518222,50.495845,ні,,
KYIV_D09_0072,TC,30.539637,50.427212,ні,,
KYIV_D09_0073,ATM,30.640829,50.548456,так,18:00:00,23:59:59
KYIV_D09_0074,ATM,30.618644,50.378979,ні,,
KYIV_D09_0075,TT,30.598895,50.368966,ні,09:00:00,13:00:00
KYIV_D09_0076,TT,30.658234,50.408296,ні,,
KYIV_D09_0077,TC,30.362577,50.404993,ні,,
KYIV_D09_0078,ATM,30.608114,50.386122,ні,,
KYIV_D09_0079,TT,30.52396,50.439657,ні,11:30:00,14:30:00
KYIV_D09_0080,ATM,30.629065,50.460579,ні,,
KYIV_D09_0081,ATM,30.279726,50.344194,так,18:00:00,23:59:59
KYIV_D09_0082,TC,30.93482,50.375998,ні,,
KYIV_D09_0083,TT,30.617035,50.515995,ні,,
KYIV_D09_0084,TT,30.634137,50.454271,ні,,
KYIV_D09_0085,TC,30.767724,50.520003,так,18:00:00,23:59:59
KYIV_D09_0086,ATM,30.565094,50.40413,ні,,
KYIV_D09_0087,ATM,30.374553,50.500819,ні,,
KYIV_D09_0088,TT,30.642808,50.538928,ні,,
KYIV_D09_0089,TC,30.469935,50.466057,ні,,
KYIV_D09_0090,TOBO,30.382068,50.49215,так,18:00:00,23:59:59
KYIV_D09_0091,TOBO,30.493023,50.591343,ні,,
KYIV_D09_0092,ATM,30.750842,50.305253,так,18:00:00,23:59:59
KYIV_D09_0093,TC,30.535476,50.408029,так,18:00:00,23:59:59
