point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D05_0001,ATM,30.592296,50.522558,ні,,
KYIV_D05_0002,ATM,30.486403,50.457596,ні,,
KYIV_D05_0003,ATM,30.577788,50.51336,ні,,
KYIV_D05_0004,TT,30.4934,50.548305,ні,09:00:00,16:00:00
KYIV_D05_0005,TT,30.515914,50.43959,ні,,
KYIV_D05_0006,ATM,30.605291,50.380771,ні,,
KYIV_D05_0007,ATM,30.473185,50.485747,ні,,
KYIV_D05_0008,ATM,30.482809,50.40217,ні,,
KYIV_D05_0009,ATM,30.446693,50.462964,так,18:00:00,23:59:59
KYIV_D05_0010,TOBO,30.584377,50.528773,ні,,
KYIV_D05_0011,TT,30.67588,50.40384,ні,16:00:00,19:00:00
KYIV_D05_0012,ATM,30.59461,50.430313,ні,,
KYIV_D05_0013,TT,30.325378,50.425939,ні,,
KYIV_D05_0014,TT,30.537087,50.421964,ні,,
KYIV_D05_0015,TT,30.58706,50.491778,ні,,
KYIV_D05_0016,TT,30.408714,50.506963,так,18:00:00,23:59:59
KYIV_D05_0017,ATM,30.483144,50.50623,ні,,
KYIV_D05_0018,TC,30.207702,50.371303,ні,,
KYIV_D05_0019,TT,30.211624,50.361309,так,18:00:00,23:59:59
KYIV_D05_0020,TOBO,30.626414,50.441857,ні,,
KYIV_D05_0021,TT,30.451383,50.593871,ні,,
KYIV_D05_0022,TT,30.497663,50.488362,ні,,
KYIV_D05_0023,TT,30.490686,50.406277,ні,13:30:00,16:00:00
KYIV_D05_0024,TT,30.602339,50.420084,ні,,
KYIV_D05_0025,TOBO,30.466986,50.438342,так,18:00:00,23:59:59
KYIV_D05_0026,TT,30.531281,50.381859,ні,,
KYIV_D05_0027,TOBO,30.370875,50.493875,ні,,
KYIV_D05_0028,ATM,30.535782,50.378249,ні,,
KYIV_D05_0029,ATM,30.811962,50.518626,ні,,
KYIV_D05_0030,TC,30.582429,50.515947,ні,,
KYIV_D05_0031,TT,30.526977,50.293833,ні,09:30:00,17:00:00
KYIV_D05_0032,TC,30.50712,50.462976,ні,,
KYIV_D05_0033,ATM,30.526456,50.401313,ні,,
KYIV_D05_0034,TOBO,30.533994,50.403418,ні,,
KYIV_D05_0035,TOBO,30.220282,50.577598,так,18:00:00,23:59:59
KYIV_D05_0036,ATM,30.381138,50.498568,так,18:00:00,23:59:59
KYIV_D05_0037,TOBO,30.494494,50.58097,ні,,
KYIV_D05_0038,TC,30.616633,50.353142,ні,,
KYIV_D05_0039,TT,30.398135,50.456415,так,18:00:00,23:59:59
KYIV_D05_0040,TT,30.383018,50.459017,ні,,
KYIV_D05_0041,TOBO,30.635154,50.622028,так,18:00:00,23:59:59
KYIV_D05_0042,ATM,30.642589,50.548794,так,18:00:00,23:59:59
KYIV_D05_0043,TT,30.207874,50.579977,ні,,
KYIV_D05_0044,TT,30.473721,50.499818,ні,,
KYIV_D05_0045,TT,30.61345,50.438688,ні,14:00:00,16:00:00
KYIV_D05_0046,TC,30.56014,50.480266,так,18:00:00,23:59:59
KYIV_D05_0047,TOBO,30.533195,50.42782,ні,,
KYIV_D05_0048,TT,30.647385,50.441514,ні,16:00:00,19:00:00
KYIV_D05_0049,TT,30.644357,50.486226,так,18:00:00,23:59:59
KYIV_D05_0050,TOBO,30.654606,50.425812,ні,,
KYIV_D05_0051,TOBO,30.211445,50.424772,ні,,
KYIV_D05_0052,TT,30.507294,50.495299,ні,,
KYIV_D05_0053,TT,30.411431,50.469864,ні,,
KYIV_D05_0054,ATM,30.408348,50.479927,ні,,
KYIV_D05_0055,TOBO,30.897053,50.367305,так,18:00:00,23:59:59
KYIV_D05_0056,TC,30.470431,50.45422,ні,,
KYIV_D05_0057,TC,30.639777,50.425829,ні,,
KYIV_D05_0058,ATM,30.630769,50.547105,ні,,
KYIV_D05_0059,TC,30.940346,50.332828,ні,,
KYIV_D05_0060,TT,30.611722,50.455951,ні,13:00:00,16:00:00
KYIV_D05_0061,TC,30.748505,50.519311,ні,,
KYIV_D05_0062,ATM,30.588785,50.373406,ні,,
KYIV_D05_0063,TC,30.935347,50.34106,ні,,
KYIV_D05_0064,TT,30.357106,50.473936,ні,,
KYIV_D05_0065,TC,30.468375,50.612322,ні,,
KYIV_D05_0066,TT,30.623441,50.417899,ні,,
KYIV_D05_0067,TT,30.623385,50.386432,ні,,
KYIV_D05_0068,TT,30.577751,50.484393,ні,,
KYIV_D05_0069,TT,30.56965,50.485425,ні,,
KYIV_D05_0070,TT,30.153983,50.585281,так,18:00:00,23:59:59
KYIV_D05_0071,TT,30.602482,50.48812,ні,,
KYIV_D05_0072,TT,30.485391,50.416618,ні,12:00:00,19:00:00
KYIV_D05_0073,TT,30.386477,50.499333,так,18:00:00,23:59:59
KYIV_D05_0074,TT,30.341071,50.555898,ні,,
KYIV_D05_0075,ATM,30.800337,50.508968,ні,,
KYIV_D05_0076,ATM,30.573815,50.470755,ні,,
KYIV_D05_0077,TC,30.625944,50.360714,ні,,
KYIV_D05_0078,TC,30.797113,50.506086,ні,,
KYIV_D05_0079,ATM,30.792545,50.496659,так,18:00:00,23:59:59
KYIV_D05_0080,ATM,30.580738,50.514052,ні,,
