point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D15_0001,TC,30.471142,50.490158,ні,,
KYIV_D15_0002,TT,30.348833,50.496561,ні,,
KYIV_D15_0003,TC,30.571569,50.476084,ні,,
KYIV_D15_0004,TC,30.563958,50.481586,так,18:00:00,23:59:59
KYIV_D15_0005,TT,30.482683,50.552043,ні,,
KYIV_D15_0006,ATM,30.620209,50.528551,ні,,
KYIV_D15_0007,ATM,30.753621,50.517398,так,18:00:00,23:59:59
KYIV_D15_0008,TT,30.856943,50.366998,ні,11:00:00,18:00:00
KYIV_D15_0009,ATM,30.192919,50.561528,ні,,
KYIV_D15_0010,ATM,30.485659,50.551345,ні,,
KYIV_D15_0011,TT,30.262925,50.539847,ні,,
KYIV_D15_0012,TT,30.604389,50.399347,ні,,
KYIV_D15_0013,TT,30.751775,50.497394,ні,09:00:00,13:00:00
KYIV_D15_0014,ATM,30.513166,50.45928,так,18:00:00,23:59:59
KYIV_D15_0015,TT,30.477989,50.51774,ні,09:30:00,16:00:00
KYIV_D15_0016,ATM,30.49099,50.603464,ні,,
KYIV_D15_0017,TT,30.48928,50.55,ні,,
KYIV_D15_0018,TC,30.575273,50.477371,ні,,
KYIV_D15_0019,ATM,30.490577,50.588823,ні,,
KYIV_D15_0020,TT,30.61919,50.408561,ні,,
KYIV_D15_0021,ATM,30.23261,50.536384,ні,,
KYIV_D15_0022,TC,30.559681,50.440455,ні,,
KYIV_D15_0023,TT,30.448668,50.50542,ні,,
KYIV_D15_0024,TT,30.197455,50.560627,ні,,
KYIV_D15_0025,TOBO,30.608963,50.357065,так,18:00:00,23:59:59
KYIV_D15_0026,TT,30.622404,50.417606,ні,,
KYIV_D15_0027,TOBO,30.413296,50.464248,так,18:00:00,23:59:59
KYIV_D15_0028,TT,30.388123,50.503168,ні,09:00:00,13:00:00
KYIV_D15_0029,TT,30.633028,50.482492,ні,11:30:00,14:30:00
KYIV_D15_0030,TT,30.579499,50.482525,ні,,
KYIV_D15_0031,TT,30.52339,50.449456,ні,,
KYIV_D15_0032,TT,30.639212,50.433847,ні,,
KYIV_D15_0033,ATM,30.126483,50.524142,так,18:00:00,23:59:59
KYIV_D15_0034,TC,30.494888,50.401461,ні,,
KYIV_D15_0035,TC,30.502346,50.434547,ні,,
KYIV_D15_0036,TOBO,30.497436,50.485593,ні,,
KYIV_D15_0037,TT,30.929626,50.369237,ні,09:00:00,16:00:00
KYIV_D15_0038,TT,30.596224,50.455398,ні,,
KYIV_D15_0039,TT,30.948808,50.375971,ні,,
KYIV_D15_0040,TOBO,30.609769,50.406886,ні,,
KYIV_D15_0041,TT,30.488248,50.453835,ні,,
KYIV_D15_0042,ATM,30.602363,50.515336,ні,,
KYIV_D15_0043,TT,30.397852,50.485414,ні,,
KYIV_D15_0044,TT,30.623452,50.385817,ні,,
KYIV_D15_0045,ATM,30.375239,50.488312,так,18:00:00,23:59:59
KYIV_D15_0046,ATM,30.621538,50.391934,ні,,
KYIV_D15_0047,TT,30.775626,50.513574,ні,,
KYIV_D15_0048,TT,30.463995,50.605376,ні,,
KYIV_D15_0049,TT,30.60687,50.359633,ні,,
KYIV_D15_0050,TT,30.522359,50.492321,ні,,
KYIV_D15_0051,TOBO,30.830139,50.513138,так,18:00:00,23:59:59
KYIV_D15_0052,TT,30.612256,50.472399,так,18:00:00,23:59:59
KYIV_D15_0053,TOBO,30.60913,50.456245,ні,,
KYIV_D15_0054,TT,30.179009,50.42276,ні,,
KYIV_D15_0055,ATM,30.624808,50.346166,ні,,
KYIV_D15_0056,TT,30.537772,50.397215,ні,,
KYIV_D15_0057,ATM,30.188185,50.554824,ні,,
KYIV_D15_0058,TT,30.574475,50.570324,ні,,
KYIV_D15_0059,ATM,30.241183,50.553242,ні,,
KYIV_D15_0060,TC,30.594946,50.389347,ні,,
KYIV_D15_0061,TC,30.604634,50.420701,так,18:00:00,23:59:59
KYIV_D15_0062,TT,30.344994,50.341113,ні,,
KYIV_D15_0063,TOBO,30.518866,50.416065,ні,,
KYIV_D15_0064,TC,30.28272,50.344408,так,18:00:00,23:59:59
KYIV_D15_0065,TT,30.611158,50.439094,ні,,
KYIV_D15_0066,TT,30.360706,50.53123,ні,,
KYIV_D15_0067,TT,30.359412,50.473822,ні,11:30:00,17:30:00
KYIV_D15_0068,TC,30.655049,50.401965,так,18:00:00,23:59:59
KYIV_D15_0069,TC,30.937833,50.336582,так,18:00:00,23:59:59
KYIV_D15_0070,TT,30.460248,50.465831,ні,09:00:00,18:00:00
KYIV_D15_0071,ATM,30.617589,50.386495,ні,,
KYIV_D15_0072,TT,30.494302,50.548274,ні,,
KYIV_D15_0073,ATM,30.35804,50.20706,ні,,
KYIV_D15_0074,ATM,30.481351,50.611834,так,18:00:00,23:59:59
KYIV_D15_0075,TOBO,30.490085,50.412382,так,18:00:00,23:59:59
KYIV_D15_0076,TT,30.627793,50.544737,ні,,
KYIV_D15_0077,TC,30.623195,50.470048,ні,,
KYIV_D15_0078,ATM,30.597873,50.504165,так,18:00:00,23:59:59
KYIV_D15_0079,TOBO,30.53614,50.445051,так,18:00:00,23:59:59
KYIV_D15_0080,TC,30.639766,50.54739,так,18:00:00,23:59:59
KYIV_D15_0081,ATM,30.573762,50.482278,ні,,
KYIV_D15_0082,TC,30.478433,50.417422,так,18:00:00,23:59:59
KYIV_D15_0083,TOBO,30.506291,50.411916,ні,,
KYIV_D15_0084,ATM,30.546468,50.420792,ні,,
KYIV_D15_0085,TOBO,30.37268,50.499801,ні,,
KYIV_D15_0086,TT,30.601516,50.427465,ні,,
KYIV_D15_0087,TC,30.525819,50.410327,ні,,
KYIV_D15_0088,TT,30.941796,50.351903,ні,,
KYIV_D15_0089,TC,30.519294,50.407064,так,18:00:00,23:59:59
KYIV_D15_0090,TOBO,30.495021,50.446288,ні,,
KYIV_D15_0091,TOBO,30.502856,50.500954,ні,,
KYIV_D15_0092,TC,30.498102,50.594096,так,18:00:00,23:59:59
KYIV_D15_0093,TT,30.481283,50.517654,ні,,
KYIV_D15_0094,ATM,30.364483,50.456115,ні,,
KYIV_D15_0095,TT,30.497782,50.502338,ні,,
KYIV_D15_0096,TC,30.603762,50.422053,ні,,
KYIV_D15_0097,TT,30.540487,50.578156,ні,,
KYIV_D15_0098,ATM,30.647063,50.410981,ні,,
KYIV_D15_0099,TT,30.526418,50.269467,ні,,
KYIV_D15_0100,TT,30.613226,50.432831,ні,09:00:00,18:00:00
