point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D25_0001,TC,30.763675,50.499973,ні,,
KYIV_D25_0002,TT,30.53777,50.437821,ні,12:00:00,19:00:00
KYIV_D25_0003,TC,30.416667,50.462962,так,18:00:00,23:59:59
KYIV_D25_0004,TT,30.422355,50.458742,ні,,
KYIV_D25_0005,TT,30.490065,50.570973,ні,,
KYIV_D25_0006,TT,30.233265,50.541606,ні,09:00:00,11:00:00
KYIV_D25_0007,TC,30.559729,50.440216,ні,,
KYIV_D25_0008,ATM,30.429556,50.425912,ні,,
KYIV_D25_0009,TT,30.792023,50.381605,ні,,
KYIV_D25_0010,ATM,30.612228,50.492947,ні,,
KYIV_D25_0011,TT,30.61916,50.520803,ні,,
KYIV_D25_0012,TT,30.582843,50.467857,ні,,
KYIV_D25_0013,TC,30.794557,50.495929,так,18:00:00,23:59:59
KYIV_D25_0014,TT,30.522558,50.467318,ні,,
KYIV_D25_0015,TC,30.91292,50.369186,ні,,
KYIV_D25_0016,ATM,30.584879,50.506351,ні,,
KYIV_D25_0017,TT,30.379807,50.499295,ні,,
KYIV_D25_0018,TT,30.537977,50.559178,ні,,
KYIV_D25_0019,TT,30.505174,50.405308,ні,,
KYIV_D25_0020,TC,30.497606,50.489228,ні,,
KYIV_D25_0021,TT,30.184432,50.557208,ні,,
KYIV_D25_0022,TC,30.932612,50.365516,ні,,
KYIV_D25_0023,TT,30.856413,50.365068,ні,10:30:00,16:00:00
KYIV_D25_0024,TT,30.366874,50.526387,ні,,
KYIV_D25_0025,ATM,30.513551,50.464776,так,18:00:00,23:59:59
KYIV_D25_0026,TC,30.554882,50.259428,ні,,
KYIV_D25_0027,TC,30.793776,50.513898,ні,,
KYIV_D25_0028,ATM,30.587342,50.478508,ні,,
KYIV_D25_0029,TT,30.417724,50.27454,ні,,
KYIV_D25_0030,TC,30.562624,50.483995,ні,,
KYIV_D25_0031,ATM,30.182978,50.540655,ні,,
KYIV_D25_0032,ATM,30.385545,50.463432,ні,,
KYIV_D25_0033,TT,30.207874,50.579977,ні,,
KYIV_D25_0034,ATM,30.494665,50.405922,ні,,
KYIV_D25_0035,TC,30.506632,50.462681,ні,,
KYIV_D25_0036,ATM,30.79561,50.529605,ні,,
KYIV_D25_0037,ATM,30.358624,50.475273,так,18:00:00,23:59:59
KYIV_D25_0038,TT,30.595459,50.511877,ні,,
KYIV_D25_0039,TT,30.436251,50.475347,ні,,
KYIV_D25_0040,TOBO,30.579703,50.524496,ні,,
KYIV_D25_0041,ATM,30.525572,50.438452,ні,,
KYIV_D25_0042,TT,30.526677,50.38091,ні,,
KYIV_D25_0043,TC,30.518056,50.414046,ні,,
KYIV_D25_0044,TT,30.566643,50.481772,ні,,
KYIV_D25_0045,TT,30.801883,50.518244,ні,,
KYIV_D25_0046,ATM,30.934015,50.363421,ні,,
KYIV_D25_0047,TT,30.529877,50.404859,ні,,
KYIV_D25_0048,TC,30.386454,50.495348,так,18:00:00,23:59:59
KYIV_D25_0049,ATM,30.605595,50.379572,ні,,
KYIV_D25_0050,TT,30.518104,50.457911,ні,,
KYIV_D25_0051,TT,30.236514,50.512411,ні,,
KYIV_D25_0052,TT,30.93704,50.370119,ні,,
KYIV_D25_0053,ATM,30.611182,50.392774,так,18:00:00,23:59:59
KYIV_D25_0054,TC,30.330312,50.269614,ні,,
KYIV_D25_0055,ATM,30.590038,50.460453,так,18:00:00,23:59:59
KYIV_D25_0056,TC,30.220224,50.427857,ні,,
