point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D04_0001,TT,30.446609,50.456264,ні,15:00:00,18:00:00
KYIV_D04_0002,TOBO,30.494458,50.446372,так,18:00:00,23:59:59
KYIV_D04_0003,TOBO,30.213838,50.582466,ні,,
KYIV_D04_0004,TT,30.617736,50.557494,ні,,
KYIV_D04_0005,TC,30.615866,50.439646,так,18:00:00,23:59:59
KYIV_D04_0006,TT,30.258724,50.334086,ні,,
KYIV_D04_0007,TOBO,30.582942,50.510012,так,18:00:00,23:59:59
KYIV_D04_0008,TC,30.216497,50.542345,ні,,
KYIV_D04_0009,TC,30.439268,50.518045,ні,,
KYIV_D04_0010,TOBO,30.603243,50.393233,ні,,
KYIV_D04_0011,TT,30.442788,50.444216,ні,10:00:00,18:00:00
KYIV_D04_0012,TT,30.76856,50.498811,ні,10:00:00,16:00:00
KYIV_D04_0013,TOBO,30.215453,50.550571,ні,,
KYIV_D04_0014,TT,30.75254,50.49732,ні,,
KYIV_D04_0015,TOBO,30.555884,50.244487,ні,,
KYIV_D04_0016,ATM,30.512389,50.443488,так,18:00:00,23:59:59
KYIV_D04_0017,TT,30.498727,50.501564,ні,,
KYIV_D04_0018,TC,30.55791,50.442426,ні,,
KYIV_D04_0019,TT,30.425974,50.421913,ні,,
KYIV_D04_0020,TT,30.545311,50.579752,ні,,
KYIV_D04_0021,TT,30.378998,50.493348,ні,,
KYIV_D04_0022,TT,30.518671,50.431922,ні,,
KYIV_D04_0023,TT,30.580562,50.480934,ні,,
KYIV_D04_0024,ATM,30.497994,50.430316,так,18:00:00,23:59:59
KYIV_D04_0025,TT,30.453186,50.503665,так,18:00:00,23:59:59
KYIV_D04_0026,TT,30.382366,50.489359,ні,,
KYIV_D04_0027,ATM,30.534772,50.571403,так,18:00:00,23:59:59
KYIV_D04_0028,TOBO,30.521918,50.470557,ні,,
KYIV_D04_0029,ATM,30.352111,50.469549,так,18:00:00,23:59:59
KYIV_D04_0030,ATM,30.526141,50.488814,так,18:00:00,23:59:59
KYIV_D04_0031,ATM,30.500263,50.546513,ні,,
KYIV_D04_0032,TT,30.626377,50.507526,ні,,
KYIV_D04_0033,TOBO,30.620122,50.420127,так,18:00:00,23:59:59
KYIV_D04_0034,TC,30.544771,50.441904,ні,,
KYIV_D04_0035,TT,30.605039,50.494873,ні,,
KYIV_D04_0036,TC,30.488714,50.460986,так,18:00:00,23:59:59
KYIV_D04_0037,TC,30.387632,50.456384,ні,,
KYIV_D04_0038,TT,30.488713,50.555218,ні,,
