point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D06_0001,TT,30.512476,50.443708,ні,,
KYIV_D06_0002,TOBO,30.25485,50.577784,ні,,
KYIV_D06_0003,ATM,30.497715,50.513452,ні,,
KYIV_D06_0004,TT,30.492131,50.396476,ні,,
KYIV_D06_0005,TT,30.516436,50.469092,ні,,
KYIV_D06_0006,ATM,30.397176,50.464466,ні,,
KYIV_D06_0007,TOBO,30.224999,50.550704,ні,,
KYIV_D06_0008,TT,30.758584,50.506581,ні,15:30:00,18:30:00
KYIV_D06_0009,ATM,30.560254,50.39987,ні,,
KYIV_D06_0010,TT,30.483763,50.525728,ні,15:00:00,19:00:00
KYIV_D06_0011,ATM,30.587378,50.470935,ні,,
KYIV_D06_0012,TT,30.61006,50.39393,ні,,
KYIV_D06_0013,TC,30.6059,50.378384,ні,,
KYIV_D06_0014,TT,30.231376,50.369218,ні,14:00:00,16:00:00
KYIV_D06_0015,TT,30.538165,50.48209,ні,,
KYIV_D06_0016,TT,30.486522,50.458848,ні,13:30:00,16:30:00
KYIV_D06_0017,TT,30.785546,50.23452,ні,,
KYIV_D06_0018,TC,30.544065,50.415578,ні,,
KYIV_D06_0019,ATM,30.541904,50.491419,ні,,
KYIV_D06_0020,ATM,30.493502,50.438243,ні,,
KYIV_D06_0021,ATM,30.486158,50.579118,ні,,
KYIV_D06_0022,TT,30.675331,50.411056,ні,14:00:00,19:00:00
KYIV_D06_0023,ATM,30.623002,50.355869,ні,,
KYIV_D06_0024,ATM,30.425754,50.491895,так,18:00:00,23:59:59
KYIV_D06_0025,TT,30.436273,50.489153,ні,09:00:00,13:00:00
KYIV_D06_0026,TT,30.212067,50.389318,ні,,
KYIV_D06_0027,TT,30.602141,50.471656,так,18:00:00,23:59:59
KYIV_D06_0028,TT,30.332723,50.465435,ні,,
KYIV_D06_0029,TT,30.620314,50.528268,ні,,
KYIV_D06_0030,TC,30.583599,50.48003,ні,,
KYIV_D06_0031,TT,30.372527,50.494185,ні,,
KYIV_D06_0032,TOBO,30.611521,50.492754,ні,,
KYIV_D06_0033,ATM,30.36025,50.204204,ні,,
KYIV_D06_0034,TT,30.855956,50.387144,ні,10:00:00,13:00:00
KYIV_D06_0035,TT,30.212246,50.54628,ні,12:00:00,17:00:00
KYIV_D06_0036,ATM,30.639761,50.317487,так,18:00:00,23:59:59
KYIV_D06_0037,ATM,30.370267,50.433087,так,18:00:00,23:59:59
KYIV_D06_0038,TC,30.48999,50.47066,ні,,
KYIV_D06_0039,ATM,30.449973,50.59508,так,18:00:00,23:59:59
KYIV_D06_0040,TC,30.424267,50.492961,так,18:00:00,23:59:59
KYIV_D06_0041,TT,30.499013,50.426126,ні,,
KYIV_D06_0042,TT,30.245601,50.54621,ні,,
KYIV_D06_0043,TC,30.619229,50.395371,так,18:00:00,23:59:59
KYIV_D06_0044,TC,30.78262,50.521469,так,18:00:00,23:59:59
KYIV_D06_0045,TC,30.607726,50.356163,ні,,
KYIV_D06_0046,TT,30.479378,50.382138,ні,,
KYIV_D06_0047,ATM,30.8227,50.513139,ні,,
KYIV_D06_0048,TT,30.534938,50.441737,ні,13:00:00,16:30:00
KYIV_D06_0049,ATM,30.522504,50.440835,ні,,
KYIV_D06_0050,ATM,30.598252,50.388285,ні,,
KYIV_D06_0051,TT,30.62016,50.355433,ні,,
KYIV_D06_0052,TOBO,30.675749,50.605866,так,18:00:00,23:59:59
KYIV_D06_0053,TT,30.488614,50.551363,ні,,
KYIV_D06_0054,TOBO,30.590007,50.494086,так,18:00:00,23:59:59
KYIV_D06_0055,TT,30.524034,50.415487,так,18:00:00,23:59:59
KYIV_D06_0056,TOBO,30.497481,50.478353,ні,,
KYIV_D06_0057,TT,30.208949,50.564005,ні,11:30:00,17:30:00
KYIV_D06_0058,TT,30.774856,50.492649,ні,11:00:00,18:00:00
KYIV_D06_0059,TT,30.58623,50.476711,ні,,
KYIV_D06_0060,TT,30.620933,50.452117,ні,13:00:00,20:00:00
KYIV_D06_0061,ATM,30.634714,50.4534,так,18:00:00,23:59:59
KYIV_D06_0062,ATM,30.490017,50.412924,ні,,
KYIV_D06_0063,TOBO,30.626387,50.396576,ні,,
KYIV_D06_0064,ATM,30.549259,50.41909,ні,,
KYIV_D06_0065,TC,30.94264,50.348028,так,18:00:00,23:59:59
KYIV_D06_0066,ATM,30.602272,50.427698,так,18:00:00,23:59:59
KYIV_D06_0067,TT,30.657268,50.448045,ні,13:00:00,17:00:00
KYIV_D06_0068,TT,30.85478,50.307913,ні,,
KYIV_D06_0069,TT,30.204941,50.555804,так,18:00:00,23:59:59
KYIV_D06_0070,TOBO,30.488742,50.437465,так,18:00:00,23:59:59
KYIV_D06_0071,TT,30.874774,50.395351,ні,,
KYIV_D06_0072,TT,30.581496,50.469421,ні,,
KYIV_D06_0073,TT,30.53997,50.55966,так,18:00:00,23:59:59
KYIV_D06_0074,TT,30.244785,50.568685,ні,,
KYIV_D06_0075,ATM,30.471667,50.556531,ні,,
KYIV_D06_0076,ATM,30.603841,50.471786,ні,,
KYIV_D06_0077,TT,30.632225,50.606244,ні,09:30:00,16:00:00
KYIV_D06_0078,TC,30.546226,50.622278,ні,,
KYIV_D06_0079,TT,30.584848,50.473998,ні,,
KYIV_D06_0080,TT,30.504827,50.543124,ні,,
KYIV_D06_0081,TC,30.668402,50.408552,так,18:00:00,23:59:59
KYIV_D06_0082,TT,30.217441,50.578491,ні,11:30:00,17:30:00
KYIV_D06_0083,TT,30.545062,50.556355,ні,14:00:00,20:00:00
KYIV_D06_0084,TT,30.592598,50.431846,ні,09:30:00,17:00:00
KYIV_D06_0085,TC,30.788269,50.513421,так,18:00:00,23:59:59
KYIV_D06_0086,TT,30.460207,50.484452,ні,,
KYIV_D06_0087,TOBO,30.357106,50.473936,ні,,
KYIV_D06_0088,TT,30.789778,50.521674,ні,,
KYIV_D06_0089,ATM,30.596229,50.510981,ні,,
KYIV_D06_0090,ATM,30.621379,50.44543,ні,,
KYIV_D06_0091,TOBO,30.536288,50.440332,ні,,
KYIV_D06_0092,TT,30.382389,50.499522,ні,,
KYIV_D06_0093,ATM,30.57219,50.41222,так,18:00:00,23:59:59
KYIV_D06_0094,TT,30.462356,50.568403,ні,,
KYIV_D06_0095,TT,30.361001,50.479774,ні,,
KYIV_D06_0096,TT,30.777496,50.521863,ні,,
KYIV_D06_0097,TT,30.462076,50.590394,ні,10:00:00,19:00:00
KYIV_D06_0098,TOBO,30.503071,50.469667,ні,,
KYIV_D06_0099,TT,30.48391,50.586399,ні,,
KYIV_D06_0100,TT,30.42883,50.492214,ні,10:00:00,12:00:00
KYIV_D06_0101,ATM,30.201709,50.421652,ні,,
KYIV_D06_0102,ATM,30.597734,50.360576,ні,,
KYIV_D06_0103,TC,30.478656,50.523081,ні,,
KYIV_D06_0104,TC,30.855772,50.317335,так,18:00:00,23:59:59
KYIV_D06_0105,TT,30.462543,50.605283,ні,17:00:00,20:00:00
KYIV_D06_0106,TT,30.55688,50.58238,ні,,
KYIV_D06_0107,TT,30.642507,50.417868,так,18:00:00,23:59:59
KYIV_D06_0108,ATM,30.616451,50.467012,ні,,
KYIV_D06_0109,TC,30.608263,50.465273,так,18:00:00,23:59:59
KYIV_D06_0110,ATM,30.666907,50.407842,ні,,
KYIV_D06_0111,ATM,30.796254,50.492993,так,18:00:00,23:59:59
KYIV_D06_0112,TC,30.564308,50.480294,ні,,
KYIV_D06_0113,TT,30.614493,50.551178,ні,,
KYIV_D06_0114,TT,30.464466,50.568509,ні,,
KYIV_D06_0115,TT,30.609755,50.378361,ні,,
KYIV_D06_0116,TT,30.364773,50.496647,так,18:00:00,23:59:59
KYIV_D06_0117,ATM,30.490018,50.41764,ні,,
KYIV_D06_0118,ATM,30.336878,50.468492,ні,,
KYIV_D06_0119,TT,30.57791,50.514176,так,18:00:00,23:59:59
KYIV_D06_0120,TT,30.483537,50.508061,ні,12:00:00,19:00:00
KYIV_D06_0121,TOBO,30.772251,50.515,ні,,
KYIV_D06_0122,TT,30.627866,50.392667,ні,,
KYIV_D06_0123,TOBO,30.505928,50.459972,ні,,
KYIV_D06_0124,TC,30.549025,50.416679,ні,,
KYIV_D06_0125,TT,30.473477,50.500093,ні,08:30:00,14:30:00
KYIV_D06_0126,ATM,30.502856,50.500954,ні,,
KYIV_D06_0127,TT,30.38317,50.491925,ні,14:30:00,17:30:00
KYIV_D06_0128,TT,30.578723,50.483523,ні,,
KYIV_D06_0129,TT,30.547699,50.610237,ні,14:00:00,19:00:00
KYIV_D06_0130,TC,30.58177,50.477654,так,18:00:00,23:59:59
KYIV_D06_0131,TOBO,30.387213,50.279722,ні,,
KYIV_D06_0132,TT,30.193543,50.347318,ні,,
KYIV_D06_0133,TT,30.597856,50.470896,ні,09:00:00,13:00:00
KYIV_D06_0134,ATM,30.512518,50.46652,ні,,
KYIV_D06_0135,TT,30.593617,50.375594,ні,,
KYIV_D06_0136,TT,30.494586,50.489128,ні,,
KYIV_D06_0137,TT,30.53854,50.427796,так,18:00:00,23:59:59
KYIV_D06_0138,TT,30.301702,50.209581,ні,,
KYIV_D06_0139,TC,30.5468,50.409582,так,18:00:00,23:59:59
KYIV_D06_0140,TT,30.575425,50.486325,ні,,
KYIV_D06_0141,TT,30.770528,50.518583,ні,,
KYIV_D06_0142,TT,30.6201,50.368883,ні,,
KYIV_D06_0143,TT,30.476347,50.607547,ні,,
KYIV_D06_0144,ATM,30.614502,50.512783,так,18:00:00,23:59:59
KYIV_D06_0145,TT,30.588776,50.460966,ні,12:00:00,17:00:00
KYIV_D06_0146,TT,30.513349,50.457576,ні,,
KYIV_D06_0147,TC,30.480555,50.458498,ні,,
KYIV_D06_0148,ATM,30.467804,50.422034,ні,,
KYIV_D06_0149,TT,30.475457,50.488392,ні,16:00:00,19:00:00
KYIV_D06_0150,TOBO,30.75143,50.520282,ні,,
KYIV_D06_0151,ATM,30.342323,50.465832,так,18:00:00,23:59:59
KYIV_D06_0152,TT,30.485204,50.541728,ні,,
KYIV_D06_0153,ATM,30.888538,50.465774,так,18:00:00,23:59:59
KYIV_D06_0154,ATM,30.539222,50.415369,так,18:00:00,23:59:59
KYIV_D06_0155,TT,30.205493,50.556946,ні,,
KYIV_D06_0156,ATM,30.50728,50.455093,ні,,
KYIV_D06_0157,TT,30.633417,50.455438,ні,09:00:00,11:00:00
KYIV_D06_0158,ATM,30.585348,50.524052,так,18:00:00,23:59:59
KYIV_D06_0159,TC,30.349549,50.404848,так,18:00:00,23:59:59
KYIV_D06_0160,ATM,30.459283,50.495306,ні,,
KYIV_D06_0161,TC,30.409709,50.51037,ні,,
KYIV_D06_0162,TT,30.580192,50.47709,ні,13:30:00,16:30:00
KYIV_D06_0163,TT,30.518222,50.422793,ні,,
KYIV_D06_0164,TT,30.732897,50.683389,ні,10:00:00,13:00:00
KYIV_D06_0165,ATM,30.496461,50.433653,так,18:00:00,23:59:59
KYIV_D06_0166,TT,30.618566,50.384073,ні,,
KYIV_D06_0167,TC,30.347928,50.496505,так,18:00:00,23:59:59
KYIV_D06_0168,ATM,30.395949,50.486184,ні,,
KYIV_D06_0169,TT,30.159106,50.368641,ні,10:30:00,16:30:00
KYIV_D06_0170,TC,30.607018,50.495149,так,18:00:00,23:59:59
KYIV_D06_0171,TT,30.765499,50.497501,ні,,
KYIV_D06_0172,ATM,30.583525,50.475539,так,18:00:00,23:59:59
KYIV_D06_0173,TT,30.251584,50.554897,ні,,
KYIV_D06_0174,TT,30.248034,50.546682,ні,,
KYIV_D06_0175,TOBO,30.51892,50.422529,ні,,
KYIV_D06_0176,TC,30.403193,50.461054,так,18:00:00,23:59:59
KYIV_D06_0177,ATM,30.797255,50.505402,ні,,
KYIV_D06_0178,TC,30.402402,50.484815,ні,,
KYIV_D06_0179,TT,30.518427,50.3733,ні,,
KYIV_D06_0180,TT,30.498693,50.500516,ні,,
KYIV_D06_0181,TT,30.449073,50.626769,ні,,
KYIV_D06_0182,TT,30.579471,50.489957,ні,,
KYIV_D06_0183,ATM,30.536245,50.444996,ні,,
KYIV_D06_0184,TC,30.65089,50.402204,так,18:00:00,23:59:59
KYIV_D06_0185,TC,30.376351,50.499499,ні,,
KYIV_D06_0186,ATM,30.617404,50.437002,так,18:00:00,23:59:59
KYIV_D06_0187,TOBO,30.496957,50.513294,ні,,
KYIV_D06_0188,ATM,30.55284,50.421666,ні,,
KYIV_D06_0189,TT,30.645716,50.413505,так,18:00:00,23:59:59
KYIV_D06_0190,ATM,30.217289,50.549682,так,18:00:00,23:59:59
KYIV_D06_0191,TT,30.202598,50.362704,ні,,
KYIV_D06_0192,ATM,30.574702,50.466768,так,18:00:00,23:59:59
KYIV_D06_0193,TT,30.49755,50.522669,ні,,
KYIV_D06_0194,ATM,30.420871,50.458311,ні,,
KYIV_D06_0195,TC,30.825042,50.482912,так,18:00:00,23:59:59
KYIV_D06_0196,TT,30.603131,50.392252,ні,,
KYIV_D06_0197,TT,30.457162,50.606491,ні,,
KYIV_D06_0198,TC,30.207406,50.362284,так,18:00:00,23:59:59
KYIV_D06_0199,TC,30.221526,50.380809,ні,,
KYIV_D06_0200,TT,30.463545,50.423993,ні,,
KYIV_D06_0201,ATM,30.502525,50.405897,ні,,
KYIV_D06_0202,TC,30.46091,50.483655,ні,,
KYIV_D06_0203,ATM,30.471306,50.609274,ні,,
KYIV_D06_0204,ATM,30.777001,50.453722,так,18:00:00,23:59:59
KYIV_D06_0205,TT,30.479925,50.441991,ні,,
KYIV_D06_0206,TT,30.4984,50.521724,ні,,
KYIV_D06_0207,TT,30.427791,50.492102,ні,09:00:00,13:00:00
KYIV_D06_0208,TT,30.570209,50.520457,ні,,
KYIV_D06_0209,ATM,30.6524,50.468599,ні,,
KYIV_D06_0210,TC,30.637616,50.389204,ні,,
KYIV_D06_0211,TT,30.479596,50.432648,ні,14:00:00,19:00:00
KYIV_D06_0212,ATM,30.616721,50.366443,ні,,
KYIV_D06_0213,TC,30.258724,50.334086,ні,,
KYIV_D06_0214,TC,30.586111,50.509913,ні,,
KYIV_D06_0215,TT,30.838642,50.511256,ні,,
KYIV_D06_0216,TT,30.39121,50.50351,ні,,
KYIV_D06_0217,TT,30.574656,50.489729,ні,,
KYIV_D06_0218,TOBO,30.589823,50.464347,ні,,
KYIV_D06_0219,TC,30.410079,50.435614,ні,,
KYIV_D06_0220,ATM,30.544473,50.492639,ні,,
KYIV_D06_0221,TT,30.64287,50.441072,ні,13:30:00,17:00:00
KYIV_D06_0222,TOBO,30.577346,50.510678,ні,,
KYIV_D06_0223,ATM,30.57843,50.463512,ні,,
KYIV_D06_0224,TT,30.487271,50.407624,ні,,
KYIV_D06_0225,TC,30.670305,50.409786,так,18:00:00,23:59:59
KYIV_D06_0226,TT,30.516218,50.403306,ні,,
KYIV_D06_0227,TT,30.50945,50.457332,ні,,
KYIV_D06_0228,TC,30.546342,50.415587,так,18:00:00,23:59:59
KYIV_D06_0229,TT,30.213625,50.559047,ні,,
KYIV_D06_0230,TC,30.860136,50.37032,ні,,
KYIV_D06_0231,TC,30.454538,50.602919,ні,,
KYIV_D06_0232,TOBO,30.198758,50.545081,так,18:00:00,23:59:59
KYIV_D06_0233,TT,30.165662,50.603353,ні,09:00:00,16:00:00
KYIV_D06_0234,ATM,30.205837,50.373476,ні,,
KYIV_D06_0235,TC,30.481027,50.575113,так,18:00:00,23:59:59
KYIV_D06_0236,TC,30.374619,50.489453,ні,,
KYIV_D06_0237,TC,30.484944,50.551347,ні,,
KYIV_D06_0238,TT,30.531502,50.404515,ні,13:00:00,17:00:00
KYIV_D06_0239,TOBO,30.536276,50.376283,так,18:00:00,23:59:59
KYIV_D06_0240,TT,30.635257,50.396235,ні,,
KYIV_D06_0241,ATM,30.381775,50.499048,так,18:00:00,23:59:59
KYIV_D06_0242,TT,30.68895,50.281904,ні,,
KYIV_D06_0243,TC,30.930322,50.344189,так,18:00:00,23:59:59
KYIV_D06_0244,TT,30.621302,50.384298,ні,,
KYIV_D06_0245,TC,30.934651,50.366379,ні,,
KYIV_D06_0246,TT,30.605106,50.494995,так,18:00:00,23:59:59
KYIV_D06_0247,ATM,30.768601,50.506303,ні,,
KYIV_D06_0248,TT,30.775317,50.492069,ні,,
KYIV_D06_0249,ATM,30.630068,50.451822,так,18:00:00,23:59:59
KYIV_D06_0250,TT,30.208186,50.57721,ні,14:00:00,20:00:00
KYIV_D06_0251,TT,30.585763,50.521022,ні,10:00:00,14:00:00
KYIV_D06_0252,TT,30.60399,50.421886,ні,13:30:00,17:00:00
KYIV_D06_0253,TT,30.366953,50.487853,ні,,
KYIV_D06_0254,TC,30.936604,50.369137,ні,,
KYIV_D06_0255,TC,30.200168,50.561213,ні,,
KYIV_D06_0256,ATM,30.452989,50.451521,так,18:00:00,23:59:59
KYIV_D06_0257,TT,30.568802,50.385337,ні,10:00:00,14:00:00
KYIV_D06_0258,TT,30.60389,50.372913,ні,09:30:00,11:30:00
KYIV_D06_0259,TT,30.384725,50.49828,ні,,
KYIV_D06_0260,TOBO,30.603477,50.402631,ні,,
KYIV_D06_0261,TT,30.612195,50.452032,ні,,
KYIV_D06_0262,TT,30.676717,50.424379,ні,,
KYIV_D06_0263,ATM,30.487167,50.589327,так,18:00:00,23:59:59
KYIV_D06_0264,TT,30.820951,50.289759,ні,,
KYIV_D06_0265,TT,30.654429,50.425768,ні,09:30:00,17:00:00
KYIV_D06_0266,TOBO,30.495072,50.544467,ні,,
KYIV_D06_0267,ATM,30.904123,50.592709,ні,,
KYIV_D06_0268,TOBO,30.530176,50.404689,ні,,
KYIV_D06_0269,TT,30.595328,50.478611,ні,11:00:00,19:00:00
KYIV_D06_0270,ATM,30.481592,50.507253,ні,,
KYIV_D06_0271,TC,30.66168,50.471326,ні,,
KYIV_D06_0272,TC,30.681934,50.376905,ні,,
KYIV_D06_0273,ATM,30.759595,50.519428,ні,,
KYIV_D06_0274,TOBO,30.468754,50.394019,ні,,
KYIV_D06_0275,TT,30.527962,50.452785,ні,,
KYIV_D06_0276,TT,30.59458,50.518665,ні,,
KYIV_D06_0277,TT,30.564116,50.486852,ні,12:00:00,19:00:00
KYIV_D06_0278,ATM,30.242279,50.54468,ні,,
KYIV_D06_0279,ATM,30.437349,50.488885,ні,,
KYIV_D06_0280,TT,30.212165,50.361112,ні,,
KYIV_D06_0281,ATM,30.632197,50.359767,ні,,
KYIV_D06_0282,TT,30.856156,50.364099,ні,,
KYIV_D06_0283,ATM,30.582665,50.521768,ні,,
KYIV_D06_0284,ATM,30.615465,50.362737,ні,,
KYIV_D06_0285,ATM,30.516894,50.43935,ні,,
KYIV_D06_0286,ATM,30.392973,50.20553,ні,,
KYIV_D06_0287,TT,30.471797,50.557164,ні,,
KYIV_D06_0288,ATM,30.381844,50.495855,так,18:00:00,23:59:59
KYIV_D06_0289,TT,30.633258,50.542542,ні,,
KYIV_D06_0290,TT,30.494562,50.587764,ні,10:30:00,16:00:00
KYIV_D06_0291,TOBO,30.621743,50.393406,ні,,
KYIV_D06_0292,TC,30.47431,50.436931,так,18:00:00,23:59:59
KYIV_D06_0293,ATM,30.5105,50.472768,так,18:00:00,23:59:59
KYIV_D06_0294,TT,30.450275,50.511882,ні,,
KYIV_D06_0295,TT,30.410098,50.466106,ні,13:00:00,20:00:00
KYIV_D06_0296,ATM,30.244141,50.545057,ні,,
KYIV_D06_0297,TT,30.761325,50.515467,ні,,
KYIV_D06_0298,TT,30.518312,50.528337,ні,,
KYIV_D06_0299,TOBO,30.545311,50.579752,ні,,
KYIV_D06_0300,ATM,30.549976,50.420753,так,18:00:00,23:59:59
KYIV_D06_0301,ATM,30.439105,50.515461,так,18:00:00,23:59:59
