point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D01_0001,TOBO,30.543056,50.494257,так,18:00:00,23:59:59
KYIV_D01_0002,TC,30.585763,50.521022,ні,,
KYIV_D01_0003,TC,30.478125,50.417601,ні,,
KYIV_D01_0004,TT,30.360291,50.479402,ні,,
KYIV_D01_0005,TT,30.459385,50.628159,ні,,
KYIV_D01_0006,TT,30.531503,50.384396,ні,10:00:00,18:00:00
KYIV_D01_0007,ATM,30.757968,50.518475,ні,,
KYIV_D01_0008,ATM,30.625082,50.442486,ні,,
KYIV_D01_0009,TT,30.526928,50.446049,ні,,
KYIV_D01_0010,ATM,30.428829,50.518025,так,18:00:00,23:59:59
KYIV_D01_0011,ATM,30.765038,50.515362,ні,,
KYIV_D01_0012,TC,30.473576,50.426462,ні,,
KYIV_D01_0013,TT,30.626486,50.396532,ні,,
KYIV_D01_0014,TT,30.379542,50.488595,ні,,
KYIV_D01_0015,TOBO,30.782051,50.512584,ні,,
KYIV_D01_0016,TT,30.537628,50.43383,ні,,
KYIV_D01_0017,ATM,30.471987,50.528052,ні,,
KYIV_D01_0018,TOBO,30.5095,50.452774,ні,,
KYIV_D01_0019,TT,30.561944,50.422158,ні,,
KYIV_D01_0020,TC,30.23268,50.390293,ні,,
KYIV_D01_0021,TT,30.82505,50.328024,так,18:00:00,23:59:59
KYIV_D01_0022,TT,30.536301,50.417607,ні,,
KYIV_D01_0023,ATM,30.939368,50.347638,ні,,
KYIV_D01_0024,TT,30.933542,50.350214,ні,09:00:00,16:00:00
KYIV_D01_0025,TOBO,30.818136,50.32464,ні,,
KYIV_D01_0026,TOBO,30.601343,50.491311,так,18:00:00,23:59:59
KYIV_D01_0027,TT,30.576774,50.477244,ні,,
KYIV_D01_0028,TT,30.553456,50.406026,ні,,
KYIV_D01_0029,ATM,30.514347,50.451291,ні,,
KYIV_D01_0030,ATM,30.607873,50.463843,так,18:00:00,23:59:59
KYIV_D01_0031,TT,30.19627,50.357225,ні,14:00:00,20:00:00
KYIV_D01_0032,TT,30.439597,50.443952,ні,,
KYIV_D01_0033,TT,30.320332,50.323623,ні,,
KYIV_D01_0034,TT,30.574835,50.489179,ні,10:30:00,16:30:00
KYIV_D01_0035,ATM,30.549125,50.630339,ні,,
KYIV_D01_0036,TOBO,30.614424,50.356773,так,18:00:00,23:59:59
KYIV_D01_0037,TT,30.829081,50.513724,ні,13:00:00,17:00:00
KYIV_D01_0038,TT,30.635849,50.428825,ні,,
KYIV_D01_0039,TT,30.548268,50.432783,ні,,
KYIV_D01_0040,TT,30.681707,50.475084,ні,,
KYIV_D01_0041,TT,30.561137,50.439733,ні,,
