point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D23_0001,TC,30.472279,50.48512,так,18:00:00,23:59:59
KYIV_D23_0002,TOBO,30.494485,50.493229,так,18:00:00,23:59:59
KYIV_D23_0003,TT,30.781865,50.499311,ні,10:00:00,18:00:00
KYIV_D23_0004,TOBO,30.62755,50.460285,так,18:00:00,23:59:59
KYIV_D23_0005,TT,30.524877,50.393686,ні,,
KYIV_D23_0006,ATM,30.664427,50.557436,ні,,
KYIV_D23_0007,TT,30.589545,50.496726,ні,,
KYIV_D23_0008,TC,30.816594,50.52828,ні,,
KYIV_D23_0009,ATM,30.201,50.374265,ні,,
KYIV_D23_0010,ATM,30.505572,50.433994,ні,,
KYIV_D23_0011,TT,30.598252,50.388285,ні,,
KYIV_D23_0012,TC,30.489434,50.415809,так,18:00:00,23:59:59
KYIV_D23_0013,TT,30.172025,50.540181,так,18:00:00,23:59:59
KYIV_D23_0014,TC,30.59059,50.462719,так,18:00:00,23:59:59
KYIV_D23_0015,TT,30.494962,50.591013,ні,08:30:00,14:30:00
KYIV_D23_0016,ATM,30.407806,50.480175,так,18:00:00,23:59:59
KYIV_D23_0017,ATM,30.61006,50.39393,ні,,
KYIV_D23_0018,ATM,30.376277,50.461413,так,18:00:00,23:59:59
KYIV_D23_0019,TT,30.222275,50.549027,ні,14:30:00,17:30:00
KYIV_D23_0020,ATM,30.22617,50.545712,ні,,
KYIV_D23_0021,TOBO,30.683463,50.384233,ні,,
KYIV_D23_0022,TOBO,30.198682,50.564234,ні,,
KYIV_D23_0023,TT,30.395788,50.482911,ні,10:00:00,12:00:00
KYIV_D23_0024,TT,30.429829,50.624625,ні,08:30:00,16:30:00
KYIV_D23_0025,ATM,30.494666,50.49332,ні,,
KYIV_D23_0026,TT,30.782273,50.492704,ні,11:00:00,16:00:00
KYIV_D23_0027,TOBO,30.186851,50.588342,ні,,
KYIV_D23_0028,TC,30.570236,50.423293,ні,,
KYIV_D23_0029,ATM,30.486023,50.435995,так,18:00:00,23:59:59
KYIV_D23_0030,TC,30.201811,50.56429,ні,,
KYIV_D23_0031,TOBO,30.545606,50.401936,ні,,
KYIV_D23_0032,TT,30.615755,50.375557,ні,,
KYIV_D23_0033,TT,30.608989,50.354852,ні,,
KYIV_D23_0034,TC,30.481621,50.449128,ні,,
KYIV_D23_0035,TT,30.45172,50.500578,ні,12:00:00,18:00:00
KYIV_D23_0036,ATM,30.590254,50.520794,так,18:00:00,23:59:59
KYIV_D23_0037,ATM,30.57834,50.473049,ні,,
KYIV_D23_0038,TT,30.38294,50.498421,ні,,
KYIV_D23_0039,TOBO,30.456793,50.502246,ні,,
KYIV_D23_0040,TOBO,30.595306,50.371247,так,18:00:00,23:59:59
KYIV_D23_0041,TC,30.605313,50.5163,ні,,
KYIV_D23_0042,TT,30.497627,50.485578,ні,,
KYIV_D23_0043,TT,30.943462,50.318785,ні,,
KYIV_D23_0044,TC,30.680605,50.278866,так,18:00:00,23:59:59
KYIV_D23_0045,ATM,30.771956,50.491613,ні,,
KYIV_D23_0046,TC,30.5061,50.444739,ні,,
KYIV_D23_0047,ATM,30.401476,50.458495,ні,,
KYIV_D23_0048,TC,30.498169,50.448636,так,18:00:00,23:59:59
KYIV_D23_0049,ATM,30.630399,50.451306,ні,,
KYIV_D23_0050,TOBO,30.359005,50.476309,так,18:00:00,23:59:59
KYIV_D23_0051,TT,30.616054,50.386349,так,18:00:00,23:59:59
KYIV_D23_0052,TOBO,30.637616,50.389204,ні,,
KYIV_D23_0053,TOBO,30.395368,50.36545,так,18:00:00,23:59:59
KYIV_D23_0054,TT,30.438629,50.48791,так,18:00:00,23:59:59
KYIV_D23_0055,TOBO,30.491539,50.437086,ні,,
KYIV_D23_0056,TT,30.593831,50.372265,ні,,
KYIV_D23_0057,ATM,30.585721,50.472949,так,18:00:00,23:59:59
KYIV_D23_0058,TT,30.61758,50.401604,ні,,
KYIV_D23_0059,TT,30.338579,50.419103,ні,,
KYIV_D23_0060,TT,30.53674,50.443106,так,18:00:00,23:59:59
KYIV_D23_0061,TC,30.623607,50.512421,ні,,
KYIV_D23_0062,TOBO,30.683847,50.403314,ні,,
KYIV_D23_0063,TT,30.41692,50.304179,так,18:00:00,23:59:59
KYIV_D23_0064,TC,30.500624,50.547784,ні,,
KYIV_D23_0065,ATM,30.479381,50.480437,ні,,
KYIV_D23_0066,TC,30.863595,50.377541,так,18:00:00,23:59:59
KYIV_D23_0067,TC,30.607798,50.522868,ні,,
KYIV_D23_0068,TT,30.611932,50.383969,ні,,
KYIV_D23_0069,TC,30.382487,50.462122,ні,,
KYIV_D23_0070,TT,30.502766,50.543193,ні,13:30:00,16:00:00
KYIV_D23_0071,TT,30.60239,50.394685,ні,,
KYIV_D23_0072,TT,30.520215,50.460225,ні,,
KYIV_D23_0073,ATM,30.554968,50.609299,ні,,
KYIV_D23_0074,TC,30.386012,50.396407,так,18:00:00,23:59:59
KYIV_D23_0075,ATM,30.550916,50.377741,так,18:00:00,23:59:59
KYIV_D23_0076,TT,30.405825,50.483632,ні,09:00:00,11:00:00
KYIV_D23_0077,TT,30.516063,50.429919,ні,,
KYIV_D23_0078,TC,30.49803,50.511576,ні,,
KYIV_D23_0079,TC,30.665253,50.557455,ні,,
KYIV_D23_0080,TT,30.490241,50.435046,ні,,
KYIV_D23_0081,ATM,30.590442,50.527818,ні,,
KYIV_D23_0082,TC,30.453193,50.425041,ні,,
KYIV_D23_0083,TT,30.761205,50.493077,ні,,
KYIV_D23_0084,ATM,30.567301,50.488571,ні,,
KYIV_D23_0085,TT,30.395974,50.471143,ні,10:00:00,16:00:00
KYIV_D23_0086,TT,30.483068,50.520495,ні,10:00:00,14:00:00
KYIV_D23_0087,TC,30.500066,50.489967,ні,,
KYIV_D23_0088,ATM,30.945105,50.334333,ні,,
KYIV_D23_0089,ATM,30.515055,50.471992,ні,,
KYIV_D23_0090,TT,30.533251,50.576019,ні,,
KYIV_D23_0091,TT,30.37499,50.314412,ні,15:00:00,17:30:00
KYIV_D23_0092,TT,30.472361,50.469567,так,18:00:00,23:59:59
