point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D21_0001,TC,30.873535,50.373739,ні,,
KYIV_D21_0002,TC,30.749225,50.494416,так,18:00:00,23:59:59
KYIV_D21_0003,TT,30.53121,50.583298,ні,,
KYIV_D21_0004,ATM,30.577809,50.487409,так,18:00:00,23:59:59
KYIV_D21_0005,TT,30.500804,50.437911,ні,,
KYIV_D21_0006,TC,30.855109,50.385403,ні,,
KYIV_D21_0007,ATM,30.382644,50.696142,ні,,
KYIV_D21_0008,TT,30.519853,50.440823,ні,,
KYIV_D21_0009,TOBO,30.364979,50.473483,ні,,
KYIV_D21_0010,TT,30.567718,50.486049,ні,,
KYIV_D21_0011,TT,30.514247,50.465482,ні,11:00:00,19:00:00
KYIV_D21_0012,ATM,30.78789,50.512805,ні,,
KYIV_D21_0013,ATM,30.481035,50.415693,ні,,
KYIV_D21_0014,TT,30.602902,50.395347,ні,,
KYIV_D21_0015,TT,30.516293,50.403175,ні,,
KYIV_D21_0016,ATM,30.328854,50.430627,ні,,
KYIV_D21_0017,ATM,30.447408,50.505678,ні,,
KYIV_D21_0018,TC,30.513795,50.43995,ні,,
KYIV_D21_0019,TC,30.811125,50.511072,ні,,
KYIV_D21_0020,ATM,30.626753,50.442461,ні,,
KYIV_D21_0021,TT,30.509583,50.448968,ні,,
KYIV_D21_0022,TT,30.711359,50.605823,ні,15:00:00,18:00:00
KYIV_D21_0023,TOBO,30.624797,50.369666,ні,,
KYIV_D21_0024,TT,30.931569,50.352969,ні,,
KYIV_D21_0025,ATM,30.633256,50.455693,так,18:00:00,23:59:59
KYIV_D21_0026,TOBO,30.623441,50.417899,так,18:00:00,23:59:59
KYIV_D21_0027,TOBO,30.473568,50.436201,ні,,
KYIV_D21_0028,TT,30.59187,50.488192,ні,10:30:00,16:00:00
KYIV_D21_0029,TT,30.640017,50.541637,ні,08:00:00,18:00:00
KYIV_D21_0030,TT,30.596538,50.373482,так,18:00:00,23:59:59
KYIV_D21_0031,TOBO,30.181854,50.355073,ні,,
KYIV_D21_0032,TC,30.515516,50.451292,ні,,
KYIV_D21_0033,TT,30.761703,50.518922,ні,,
KYIV_D21_0034,TT,30.540018,50.578074,так,18:00:00,23:59:59
KYIV_D21_0035,TC,30.806432,50.519132,так,18:00:00,23:59:59
KYIV_D21_0036,TC,30.435074,50.489308,так,18:00:00,23:59:59
KYIV_D21_0037,TC,30.37585,50.500629,ні,,
