point_id,point_type,lot,lan,night,tw_start,tw_end
KYIV_D20_0001,TC,30.529074,50.56966,ні,,
KYIV_D20_0002,TC,30.601625,50.386192,ні,,
KYIV_D20_0003,TT,30.487985,50.405843,ні,,
KYIV_D20_0004,ATM,30.925418,50.339473,так,18:00:00,23:59:59
KYIV_D20_0005,TT,30.51379,50.455405,ні,,
KYIV_D20_0006,TOBO,30.204162,50.359016,ні,,
KYIV_D20_0007,TT,30.80724,50.512158,ні,,
KYIV_D20_0008,TT,30.50284,50.543187,ні,,
KYIV_D20_0009,TC,30.494278,50.511983,ні,,
KYIV_D20_0010,TC,30.598942,50.525377,ні,,
KYIV_D20_0011,ATM,30.606625,50.488793,ні,,
KYIV_D20_0012,TT,30.59012,50.512621,ні,,
KYIV_D20_0013,TT,30.663223,50.444873,ні,13:00:00,19:00:00
KYIV_D20_0014,TT,30.554331,50.409893,ні,09:30:00,17:00:00
KYIV_D20_0015,TT,30.644516,50.486236,ні,,
KYIV_D20_0016,TT,30.197324,50.557533,ні,19:00:00,21:00:00
KYIV_D20_0017,TC,30.475877,50.431164,ні,,
KYIV_D20_0018,TT,30.515699,50.419917,ні,12:00:00,17:00:00
KYIV_D20_0019,ATM,30.552371,50.421936,так,18:00:00,23:59:59
KYIV_D20_0020,TT,30.549787,50.362247,ні,,
KYIV_D20_0021,TC,30.279477,50.344395,ні,,
KYIV_D20_0022,ATM,30.567286,50.423119,ні,,
KYIV_D20_0023,ATM,30.454411,50.53778,ні,,
KYIV_D20_0024,ATM,30.611718,50.384561,ні,,
KYIV_D20_0025,TT,30.899934,50.643626,ні,09:30:00,16:00:00
KYIV_D20_0026,TC,30.484697,50.454277,ні,,
KYIV_D20_0027,TC,30.611691,50.392103,ні,,
KYIV_D20_0028,TT,30.471463,50.450923,ні,,
KYIV_D20_0029,TC,30.590719,50.460932,так,18:00:00,23:59:59
KYIV_D20_0030,TT,30.625937,50.366225,ні,,
KYIV_D20_0031,TC,30.621786,50.391325,ні,,
KYIV_D20_0032,ATM,30.528395,50.414145,ні,,
KYIV_D20_0033,TOBO,30.498351,50.454344,ні,,
KYIV_D20_0034,ATM,30.529371,50.581256,ні,,
KYIV_D20_0035,ATM,30.627765,50.392578,ні,,
KYIV_D20_0036,TC,30.600017,50.386688,так,18:00:00,23:59:59
KYIV_D20_0037,TOBO,30.762676,50.504848,ні,,
KYIV_D20_0038,TT,30.607516,50.45527,ні,12:00:00,19:00:00
