point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D10_0001,TOBO,25.958006,51.24411,ні,,
VARASH_D10_0002,ATM,25.858179,51.340911,ні,,
VARASH_D10_0003,ATM,25.864997,51.356339,ні,,
VARASH_D10_0004,TT,25.964685,51.283058,ні,,
VARASH_D10_0005,TC,25.812402,51.361355,ні,,
VARASH_D10_0006,TT,25.572354,51.300557,ні,,
VARASH_D10_0007,TT,25.849169,51.348687,ні,,
VARASH_D10_0008,TC,25.854076,51.337383,ні,,
VARASH_D10_0009,TOBO,26.142855,51.416256,ні,,
VARASH_D10_0010,TT,25.812997,51.333289,ні,,
VARASH_D10_0011,ATM,25.864128,51.373048,ні,,
VARASH_D10_0012,TOBO,25.763499,51.4945,ні,,
VARASH_D10_0013,TT,25.858129,51.293581,ні,09:30:00,15:30:00
VARASH_D10_0014,TC,25.948012,51.281199,ні,,
VARASH_D10_0015,TOBO,25.85014,51.346974,ні,,
VARASH_D10_0016,TC,26.132777,51.42981,ні,,
VARASH_D10_0017,TC,25.941201,51.278669,ні,,
VARASH_D10_0018,TOBO,25.879178,51.318893,ні,,
VARASH_D10_0019,ATM,25.844655,51.337417,ні,,
VARASH_D10_0020,TC,25.8644,51.127362,ні,,
VARASH_D10_0021,TC,25.920833,51.272502,ні,,
VARASH_D10_0022,TC,25.891729,51.28715,ні,,
VARASH_D10_0023,TC,25.799426,51.145289,ні,,
VARASH_D10_0024,TOBO,25.854222,51.332983,ні,,
VARASH_D10_0025,ATM,25.891089,51.330381,ні,,
VARASH_D10_0026,TT,25.854803,51.333943,ні,,
VARASH_D10_0027,TC,25.929499,51.283402,ні,,
VARASH_D10_0028,TC,25.533843,51.298446,ні,,
VARASH_D10_0029,TT,25.84561,51.29672,ні,,
VARASH_D10_0030,TOBO,25.840781,51.336809,ні,,
VARASH_D10_0031,ATM,25.841804,51.334292,ні,,
VARASH_D10_0032,TC,26.135255,51.415977,ні,,
VARASH_D10_0033,TT,25.868449,51.375033,ні,,
VARASH_D10_0034,TOBO,25.528254,51.296664,ні,,
VARASH_D10_0035,TC,25.887133,51.285102,ні,,
VARASH_D10_0036,TT,25.545083,51.277191,ні,,
VARASH_D10_0037,TC,25.861256,51.127289,ні,,
VARASH_D10_0038,ATM,25.856523,51.340202,ні,,
VARASH_D10_0039,TC,25.814681,51.334571,ні,,
VARASH_D10_0040,TT,25.855109,51.341664,ні,,
VARASH_D10_0041,ATM,25.528442,51.285155,ні,,
VARASH_D10_0042,TT,25.83689,51.301253,ні,15:30:00,18:30:00
VARASH_D10_0043,TT,25.912493,51.183966,ні,09:00:00,18:00:00
VARASH_D10_0044,TC,26.152369,51.44119,ні,,
VARASH_D10_0045,TOBO,26.126786,51.415119,ні,,
VARASH_D10_0046,TOBO,25.870249,51.374423,ні,,
VARASH_D10_0047,TC,26.139552,51.415476,ні,,
VARASH_D10_0048,TC,26.098141,51.55204,ні,,
VARASH_D10_0049,TC,25.552941,51.291529,ні,,
VARASH_D10_0050,TC,25.920137,51.270765,ні,,
VARASH_D10_0051,TT,25.788018,51.461694,ні,,
