point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D23_0001,TC,25.799608,51.292932,ні,,
VARASH_D23_0002,TC,25.7974,51.501123,ні,,
VARASH_D23_0003,TC,25.815481,51.450226,ні,,
VARASH_D23_0004,ATM,25.850227,51.34735,ні,,
VARASH_D23_0005,TOBO,25.553102,51.290498,ні,,
VARASH_D23_0006,TT,25.848741,51.349098,ні,10:00:00,14:00:00
VARASH_D23_0007,ATM,25.896691,51.227273,ні,,
VARASH_D23_0008,ATM,25.859112,51.341068,ні,,
VARASH_D23_0009,TC,25.857361,51.340346,ні,,
VARASH_D23_0010,TC,25.849638,51.126531,ні,,
VARASH_D23_0011,TOBO,25.851724,51.339707,ні,,
VARASH_D23_0012,TC,25.866986,51.336729,ні,,
VARASH_D23_0013,ATM,26.151058,51.430137,ні,,
VARASH_D23_0014,TC,25.856088,51.340651,ні,,
VARASH_D23_0015,TT,25.85576,51.341503,ні,,
VARASH_D23_0016,TOBO,25.855109,51.341664,ні,,
VARASH_D23_0017,ATM,25.858612,51.340034,ні,,
VARASH_D23_0018,ATM,25.883579,51.116426,ні,,
VARASH_D23_0019,TC,26.152369,51.44119,ні,,
VARASH_D23_0020,TC,25.845113,51.345653,ні,,
VARASH_D23_0021,ATM,25.531082,51.297756,ні,,
VARASH_D23_0022,TC,25.866558,51.369369,ні,,
VARASH_D23_0023,ATM,25.796872,51.452661,ні,,
VARASH_D23_0024,TC,25.879178,51.318893,ні,,
VARASH_D23_0025,TT,25.852261,51.336825,ні,,
VARASH_D23_0026,TT,25.809407,51.359626,ні,,
VARASH_D23_0027,ATM,25.552799,51.28608,ні,,
VARASH_D23_0028,TC,25.850369,51.339121,ні,,
VARASH_D23_0029,ATM,25.793338,51.467332,ні,,
VARASH_D23_0030,ATM,25.947202,51.289718,ні,,
VARASH_D23_0031,TOBO,25.8482,51.349227,ні,,
VARASH_D23_0032,TC,25.889388,51.442864,ні,,
VARASH_D23_0033,TOBO,25.837841,51.335887,ні,,
VARASH_D23_0034,TC,26.140407,51.419508,ні,,
VARASH_D23_0035,TT,25.584147,51.297049,ні,,
VARASH_D23_0036,TC,25.855279,51.340858,ні,,
VARASH_D23_0037,ATM,25.947937,51.28205,ні,,
VARASH_D23_0038,TOBO,25.76034,51.494305,ні,,
VARASH_D23_0039,TC,25.861175,51.128341,ні,,
VARASH_D23_0040,TT,26.122872,51.415656,ні,10:00:00,18:00:00
VARASH_D23_0041,TOBO,25.889178,51.327054,ні,,
VARASH_D23_0042,TT,25.942252,51.280647,ні,,
VARASH_D23_0043,TT,25.808547,51.465892,ні,,
VARASH_D23_0044,TT,25.83689,51.301253,ні,,
VARASH_D23_0045,ATM,25.763499,51.4945,ні,,
