point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D17_0001,TOBO,25.857602,51.340289,ні,,
VARASH_D17_0002,TC,25.796059,51.462242,ні,,
VARASH_D17_0003,TT,26.14805,51.420997,ні,,
VARASH_D17_0004,ATM,25.87491,51.320069,ні,,
VARASH_D17_0005,TC,25.845171,51.33617,ні,,
VARASH_D17_0006,ATM,25.858179,51.340911,ні,,
VARASH_D17_0007,TT,25.829069,51.326793,ні,,
VARASH_D17_0008,TC,25.863488,51.348357,ні,,
VARASH_D17_0009,TOBO,25.849856,51.359941,ні,,
VARASH_D17_0010,TC,25.858322,51.339785,ні,,
VARASH_D17_0011,ATM,25.844873,51.295676,ні,,
VARASH_D17_0012,TOBO,25.880297,51.315301,ні,,
VARASH_D17_0013,TC,26.139362,51.428741,ні,,
VARASH_D17_0014,TOBO,25.851155,51.355512,ні,,
VARASH_D17_0015,TC,25.844655,51.337417,ні,,
VARASH_D17_0016,TC,25.540463,51.291506,ні,,
VARASH_D17_0017,TT,25.543364,51.222104,ні,,
VARASH_D17_0018,ATM,25.550566,51.279598,ні,,
VARASH_D17_0019,TOBO,25.85812,51.340167,ні,,
VARASH_D17_0020,TC,25.85477,51.341526,ні,,
VARASH_D17_0021,TC,25.813634,51.364887,ні,,
VARASH_D17_0022,TC,26.131992,51.423176,ні,,
VARASH_D17_0023,ATM,25.863115,51.130973,ні,,
VARASH_D17_0024,ATM,25.855109,51.341664,ні,,
VARASH_D17_0025,TC,25.858434,51.340858,ні,,
VARASH_D17_0026,TC,25.517137,51.287371,ні,,
VARASH_D17_0027,ATM,25.929408,51.286879,ні,,
VARASH_D17_0028,TC,25.539529,51.390198,ні,,
VARASH_D17_0029,TC,25.988879,51.306633,ні,,
VARASH_D17_0030,TC,25.83971,51.335868,ні,,
VARASH_D17_0031,TC,26.137063,51.41283,ні,,
VARASH_D17_0032,TT,25.929504,51.284016,ні,10:00:00,17:00:00
VARASH_D17_0033,TT,26.127298,51.429764,ні,,
VARASH_D17_0034,TT,25.862035,51.357061,ні,10:00:00,12:00:00
VARASH_D17_0035,ATM,26.122891,51.42968,ні,,
VARASH_D17_0036,TC,25.847943,51.29872,ні,,
VARASH_D17_0037,TC,25.840781,51.336809,ні,,
VARASH_D17_0038,ATM,25.81268,51.333614,ні,,
VARASH_D17_0039,TT,25.954725,51.280376,ні,,
VARASH_D17_0040,ATM,25.856088,51.340651,ні,,
VARASH_D17_0041,TC,25.546485,51.280388,ні,,
VARASH_D17_0042,TOBO,25.807143,51.443487,ні,,
VARASH_D17_0043,TC,26.124186,51.415824,ні,,
