point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D16_0001,TC,25.966648,51.587528,ні,,
VARASH_D16_0002,ATM,25.850441,51.34707,ні,,
VARASH_D16_0003,ATM,25.840104,51.33539,ні,,
VARASH_D16_0004,ATM,25.542735,51.284469,ні,,
VARASH_D16_0005,TC,25.892346,51.283837,ні,,
VARASH_D16_0006,TC,25.845171,51.33617,ні,,
VARASH_D16_0007,TC,25.852261,51.336825,ні,,
VARASH_D16_0008,TC,25.801217,51.164891,ні,,
VARASH_D16_0009,ATM,25.850432,51.293663,ні,,
VARASH_D16_0010,TOBO,25.941201,51.278669,ні,,
VARASH_D16_0011,TC,25.854222,51.332983,ні,,
VARASH_D16_0012,TC,26.133036,51.426431,ні,,
VARASH_D16_0013,ATM,26.139907,51.421581,ні,,
VARASH_D16_0014,ATM,25.81235,51.458087,ні,,
VARASH_D16_0015,ATM,25.874042,51.130326,ні,,
VARASH_D16_0016,TOBO,26.148021,51.42155,ні,,
VARASH_D16_0017,TC,25.93131,51.283786,ні,,
VARASH_D16_0018,ATM,25.86289,51.370942,ні,,
VARASH_D16_0019,TT,25.863898,51.356599,ні,,
VARASH_D16_0020,TOBO,25.794706,51.152608,ні,,
VARASH_D16_0021,TC,25.870076,51.378909,ні,,
VARASH_D16_0022,ATM,25.76034,51.494305,ні,,
VARASH_D16_0023,ATM,25.928161,51.284871,ні,,
VARASH_D16_0024,TOBO,25.852228,51.356371,ні,,
VARASH_D16_0025,ATM,25.540275,51.294047,ні,,
VARASH_D16_0026,TC,25.861175,51.128341,ні,,
VARASH_D16_0027,TC,25.796418,51.466762,ні,,
VARASH_D16_0028,TC,25.849086,51.350098,ні,,
VARASH_D16_0029,TC,25.54853,51.288278,ні,,
VARASH_D16_0030,ATM,25.82435,51.32772,ні,,
VARASH_D16_0031,ATM,25.855109,51.341664,ні,,
VARASH_D16_0032,ATM,26.14405,51.415621,ні,,
VARASH_D16_0033,TOBO,25.85191,51.354815,ні,,
VARASH_D16_0034,TC,25.841804,51.334292,ні,,
VARASH_D16_0035,ATM,26.149674,51.425213,ні,,
VARASH_D16_0036,TC,25.964685,51.283058,ні,,
VARASH_D16_0037,TT,25.850046,51.347088,ні,,
VARASH_D16_0038,TT,25.825605,51.32985,ні,10:00:00,15:00:00
VARASH_D16_0039,TT,25.847181,51.333173,ні,,
VARASH_D16_0040,TC,25.546791,51.284564,ні,,
VARASH_D16_0041,ATM,25.447042,51.278985,ні,,
VARASH_D16_0042,ATM,25.844655,51.337417,ні,,
VARASH_D16_0043,TT,25.867842,51.355667,ні,09:00:00,13:00:00
VARASH_D16_0044,ATM,25.961171,51.254899,ні,,
VARASH_D16_0045,TT,25.94755,51.305486,ні,,
VARASH_D16_0046,ATM,25.805814,51.151946,ні,,
VARASH_D16_0047,ATM,25.857602,51.340289,ні,,
VARASH_D16_0048,TT,25.854803,51.333943,ні,11:00:00,17:00:00
VARASH_D16_0049,TC,25.799925,51.467398,ні,,
VARASH_D16_0050,TC,25.78318,51.461507,ні,,
VARASH_D16_0051,TT,25.84875,51.349409,ні,,
VARASH_D16_0052,TT,26.12988,51.421664,ні,,
VARASH_D16_0053,ATM,25.858434,51.340858,ні,,
VARASH_D16_0054,TC,25.946389,51.306076,ні,,
VARASH_D16_0055,TC,25.849959,51.121798,ні,,
VARASH_D16_0056,TC,25.800094,51.16684,ні,,
VARASH_D16_0057,TC,25.861892,51.374978,ні,,
VARASH_D16_0058,TT,26.124326,51.421658,ні,13:00:00,16:30:00
VARASH_D16_0059,TT,25.84967,51.351098,ні,,
VARASH_D16_0060,TOBO,26.15804,51.432238,ні,,
VARASH_D16_0061,ATM,25.839313,51.336348,ні,,
VARASH_D16_0062,TT,25.947124,51.309308,ні,,
VARASH_D16_0063,TT,26.143647,51.419016,ні,,
