point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D13_0001,TC,25.838726,51.299766,ні,,
VARASH_D13_0002,ATM,25.874391,51.373618,ні,,
VARASH_D13_0003,ATM,26.12686,51.424365,ні,,
VARASH_D13_0004,TT,25.840781,51.336809,ні,,
VARASH_D13_0005,TC,25.849638,51.126531,ні,,
VARASH_D13_0006,TT,25.856607,51.126522,ні,,
VARASH_D13_0007,ATM,25.86263,51.352299,ні,,
VARASH_D13_0008,TT,25.849959,51.121798,ні,,
VARASH_D13_0009,TOBO,25.796435,51.462276,ні,,
VARASH_D13_0010,ATM,25.763499,51.4945,ні,,
VARASH_D13_0011,TC,25.542508,51.289523,ні,,
VARASH_D13_0012,TC,25.67183,51.114841,ні,,
VARASH_D13_0013,TC,25.849115,51.34878,ні,,
VARASH_D13_0014,ATM,25.863115,51.130973,ні,,
VARASH_D13_0015,TC,25.787569,51.461673,ні,,
VARASH_D13_0016,TC,25.550259,51.286261,ні,,
VARASH_D13_0017,TC,25.864997,51.356339,ні,,
VARASH_D13_0018,TC,25.808615,51.465877,ні,,
VARASH_D13_0019,TC,25.980907,51.446413,ні,,
VARASH_D13_0020,ATM,26.146939,51.417031,ні,,
VARASH_D13_0021,ATM,25.85492,51.341324,ні,,
VARASH_D13_0022,ATM,25.790445,51.495669,ні,,
VARASH_D13_0023,TOBO,25.861175,51.128341,ні,,
VARASH_D13_0024,TC,25.859544,51.347157,ні,,
VARASH_D13_0025,TC,25.856843,51.362342,ні,,
VARASH_D13_0026,TOBO,26.123115,51.428815,ні,,
VARASH_D13_0027,TOBO,25.851155,51.355512,ні,,
VARASH_D13_0028,ATM,25.825605,51.32985,ні,,
VARASH_D13_0029,TT,25.805814,51.151946,ні,11:00:00,17:00:00
VARASH_D13_0030,ATM,25.847181,51.333173,ні,,
VARASH_D13_0031,ATM,26.138474,51.430023,ні,,
VARASH_D13_0032,TT,26.137687,51.419662,ні,,
VARASH_D13_0033,ATM,25.929504,51.284016,ні,,
VARASH_D13_0034,TC,25.827935,51.301514,ні,,
VARASH_D13_0035,TC,25.855279,51.340858,ні,,
VARASH_D13_0036,TT,25.572354,51.300557,ні,,
VARASH_D13_0037,TC,26.084654,51.424715,ні,,
VARASH_D13_0038,TT,25.548936,51.292905,ні,,
VARASH_D13_0039,TT,26.12991,51.419131,ні,,
VARASH_D13_0040,ATM,25.815893,51.330506,ні,,
VARASH_D13_0041,ATM,25.812636,51.33833,ні,,
VARASH_D13_0042,TC,25.552941,51.291529,ні,,
VARASH_D13_0043,TOBO,25.854712,51.340945,ні,,
VARASH_D13_0044,ATM,25.858179,51.340911,ні,,
VARASH_D13_0045,TC,25.845113,51.345653,ні,,
VARASH_D13_0046,TT,25.76034,51.494305,ні,09:00:00,11:00:00
VARASH_D13_0047,TC,25.547033,51.287338,ні,,
VARASH_D13_0048,TT,26.122825,51.421674,ні,11:00:00,19:00:00
VARASH_D13_0049,TT,25.811759,51.361347,ні,,
VARASH_D13_0050,ATM,25.550511,51.27813,ні,,
VARASH_D13_0051,TT,25.801217,51.164891,ні,14:00:00,16:30:00
VARASH_D13_0052,TT,25.858612,51.340034,ні,,
VARASH_D13_0053,ATM,25.55399,51.224341,ні,,
VARASH_D13_0054,ATM,25.850369,51.339121,ні,,
VARASH_D13_0055,ATM,25.856523,51.340202,ні,,
VARASH_D13_0056,ATM,25.924209,51.291368,ні,,
