point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D08_0001,TC,25.82435,51.32772,ні,,
VARASH_D08_0002,TC,25.858434,51.340858,ні,,
VARASH_D08_0003,ATM,25.852766,51.356232,ні,,
VARASH_D08_0004,ATM,25.84875,51.349409,ні,,
VARASH_D08_0005,TC,25.848738,51.348812,ні,,
VARASH_D08_0006,TC,25.858179,51.340911,ні,,
VARASH_D08_0007,TC,26.120582,51.423462,ні,,
VARASH_D08_0008,TC,25.548194,51.284525,ні,,
VARASH_D08_0009,TC,25.866986,51.336729,ні,,
VARASH_D08_0010,TT,25.856965,51.335928,ні,14:00:00,20:00:00
VARASH_D08_0011,TT,25.856545,51.353836,ні,11:30:00,14:30:00
VARASH_D08_0012,TC,25.928051,51.283272,ні,,
VARASH_D08_0013,TC,25.946558,51.305344,ні,,
VARASH_D08_0014,ATM,25.920255,51.288213,ні,,
VARASH_D08_0015,ATM,25.550568,51.27919,ні,,
VARASH_D08_0016,TC,25.856114,51.336133,ні,,
VARASH_D08_0017,TC,25.839643,51.338625,ні,,
VARASH_D08_0018,TC,25.76034,51.494305,ні,,
VARASH_D08_0019,TT,25.811904,51.459706,ні,,
VARASH_D08_0020,TT,25.859571,51.370411,ні,,
VARASH_D08_0021,TOBO,25.852261,51.336825,ні,,
VARASH_D08_0022,ATM,25.85812,51.340167,ні,,
VARASH_D08_0023,TOBO,25.81268,51.333614,ні,,
VARASH_D08_0024,ATM,25.825667,51.298075,ні,,
VARASH_D08_0025,TC,25.57327,51.313857,ні,,
VARASH_D08_0026,ATM,25.930087,51.283688,ні,,
VARASH_D08_0027,TC,25.787036,51.497723,ні,,
VARASH_D08_0028,TT,25.888932,51.328122,ні,,
VARASH_D08_0029,TC,25.936143,51.3042,ні,,
VARASH_D08_0030,ATM,25.859444,51.353047,ні,,
VARASH_D08_0031,ATM,25.859112,51.341068,ні,,
VARASH_D08_0032,TT,25.849911,51.347259,ні,,
VARASH_D08_0033,TC,25.858766,51.34012,ні,,
VARASH_D08_0034,TT,25.839313,51.336348,ні,11:30:00,17:30:00
VARASH_D08_0035,TOBO,25.84124,51.333408,ні,,
VARASH_D08_0036,ATM,25.789804,51.500288,ні,,
VARASH_D08_0037,ATM,25.84967,51.351098,ні,,
VARASH_D08_0038,ATM,25.889874,51.226772,ні,,
VARASH_D08_0039,TT,25.7974,51.501123,ні,11:30:00,17:30:00
VARASH_D08_0040,TOBO,25.456951,51.284778,ні,,
VARASH_D08_0041,TC,25.83971,51.335868,ні,,
VARASH_D08_0042,TC,25.863671,51.128722,ні,,
VARASH_D08_0043,TOBO,25.514968,51.458621,ні,,
