point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D03_0001,TT,25.841804,51.334292,ні,,
VARASH_D03_0002,TT,25.867842,51.355667,ні,,
VARASH_D03_0003,TC,25.552308,51.281261,ні,,
VARASH_D03_0004,TC,26.108454,51.502712,ні,,
VARASH_D03_0005,TOBO,25.857312,51.349973,ні,,
VARASH_D03_0006,TC,25.888251,51.328374,ні,,
VARASH_D03_0007,TT,25.844655,51.337417,ні,,
VARASH_D03_0008,ATM,25.534342,51.299452,ні,,
VARASH_D03_0009,TC,25.845171,51.33617,ні,,
VARASH_D03_0010,TOBO,25.93487,51.249452,ні,,
VARASH_D03_0011,TOBO,25.814902,51.331419,ні,,
VARASH_D03_0012,ATM,25.849638,51.126531,ні,,
VARASH_D03_0013,TT,26.136458,51.42556,ні,,
VARASH_D03_0014,TOBO,25.85477,51.341526,ні,,
VARASH_D03_0015,ATM,25.920137,51.270765,ні,,
VARASH_D03_0016,ATM,25.942252,51.280647,ні,,
VARASH_D03_0017,TT,25.76034,51.494305,ні,,
VARASH_D03_0018,TC,25.928161,51.284871,ні,,
VARASH_D03_0019,TC,25.808825,51.360875,ні,,
VARASH_D03_0020,TT,26.14529,51.424004,ні,,
VARASH_D03_0021,TC,26.120254,51.415323,ні,,
VARASH_D03_0022,ATM,25.849911,51.347259,ні,,
VARASH_D03_0023,TC,25.869864,51.359045,ні,,
VARASH_D03_0024,TOBO,25.858766,51.34012,ні,,
VARASH_D03_0025,TC,25.791562,51.152365,ні,,
VARASH_D03_0026,ATM,25.811073,51.336176,ні,,
VARASH_D03_0027,TT,25.797217,51.463316,ні,14:00:00,17:00:00
VARASH_D03_0028,TC,25.524179,51.370415,ні,,
VARASH_D03_0029,TT,25.816258,51.365231,ні,,
VARASH_D03_0030,TC,25.53628,51.287918,ні,,
VARASH_D03_0031,TC,25.857739,51.293462,ні,,
VARASH_D03_0032,ATM,25.838598,51.338305,ні,,
VARASH_D03_0033,TOBO,25.930087,51.283688,ні,,
VARASH_D03_0034,TT,25.836065,51.30006,ні,10:00:00,15:00:00
VARASH_D03_0035,TC,26.129822,51.416541,ні,,
VARASH_D03_0036,TC,25.880629,51.3204,ні,,
VARASH_D03_0037,TC,25.855279,51.340858,ні,,
VARASH_D03_0038,ATM,25.854712,51.340945,ні,,
VARASH_D03_0039,TT,25.814878,51.361406,ні,,
VARASH_D03_0040,TT,25.93131,51.283786,ні,15:00:00,17:00:00
VARASH_D03_0041,TC,25.849169,51.348687,ні,,
VARASH_D03_0042,TOBO,25.860654,51.34907,ні,,
