point_id,point_type,lot,lan,night,tw_start,tw_end
VARASH_D07_0001,TOBO,26.120582,51.423462,ні,,
VARASH_D07_0002,ATM,26.159772,51.423852,ні,,
VARASH_D07_0003,TT,25.858612,51.340034,ні,,
VARASH_D07_0004,TC,25.800387,51.464722,ні,,
VARASH_D07_0005,ATM,25.845898,51.299511,ні,,
VARASH_D07_0006,TT,25.964685,51.283058,ні,,
VARASH_D07_0007,ATM,25.943499,51.278286,ні,,
VARASH_D07_0008,ATM,25.554159,51.288845,ні,,
VARASH_D07_0009,TC,26.136458,51.42556,ні,,
VARASH_D07_0010,TC,25.9287,51.282851,ні,,
VARASH_D07_0011,TOBO,25.93131,51.283786,ні,,
VARASH_D07_0012,TOBO,25.849959,51.121798,ні,,
VARASH_D07_0013,TT,25.792866,51.161221,ні,,
VARASH_D07_0014,TC,25.849169,51.348687,ні,,
VARASH_D07_0015,TC,25.937126,51.309332,ні,,
VARASH_D07_0016,ATM,25.864997,51.356339,ні,,
VARASH_D07_0017,ATM,25.861256,51.127289,ні,,
VARASH_D07_0018,TT,25.859444,51.353047,ні,,
VARASH_D07_0019,ATM,25.858961,51.340444,ні,,
VARASH_D07_0020,TC,26.099316,51.556555,ні,,
VARASH_D07_0021,ATM,26.12686,51.424365,ні,,
VARASH_D07_0022,ATM,25.818256,51.360419,ні,,
VARASH_D07_0023,TC,25.816349,51.360339,ні,,
VARASH_D07_0024,ATM,25.942683,51.27982,ні,,
VARASH_D07_0025,ATM,25.550715,51.281265,ні,,
VARASH_D07_0026,ATM,25.838248,51.335421,ні,,
VARASH_D07_0027,TOBO,25.816768,51.363166,ні,,
VARASH_D07_0028,ATM,26.141132,51.425971,ні,,
VARASH_D07_0029,TC,25.863636,51.37637,ні,,
VARASH_D07_0030,TOBO,25.856884,51.358317,ні,,
VARASH_D07_0031,ATM,25.96101,51.251137,ні,,
VARASH_D07_0032,ATM,25.872708,51.125574,ні,,
VARASH_D07_0033,TOBO,25.926946,51.285459,ні,,
VARASH_D07_0034,ATM,25.85576,51.341503,ні,,
VARASH_D07_0035,TC,25.855489,51.340448,ні,,
VARASH_D07_0036,TOBO,26.135234,51.419704,ні,,
VARASH_D07_0037,TC,25.794206,51.459365,ні,,
VARASH_D07_0038,TT,25.84561,51.29672,ні,,
VARASH_D07_0039,TOBO,25.805814,51.151946,ні,,
VARASH_D07_0040,TT,25.849417,51.356243,ні,,
VARASH_D07_0041,TC,25.848738,51.348812,ні,,
VARASH_D07_0042,TOBO,25.981097,51.451384,ні,,
VARASH_D07_0043,TC,25.542175,51.275668,ні,,
VARASH_D07_0044,TT,25.85477,51.341526,ні,,
VARASH_D07_0045,ATM,25.850441,51.34707,ні,,
VARASH_D07_0046,TT,25.859095,51.293876,ні,,
VARASH_D07_0047,ATM,25.849856,51.359941,ні,,
VARASH_D07_0048,ATM,25.808615,51.465877,ні,,
VARASH_D07_0049,TC,25.852228,51.356371,ні,,
VARASH_D07_0050,TT,25.849086,51.350098,ні,13:30:00,16:30:00
VARASH_D07_0051,TC,25.851155,51.355512,ні,,
VARASH_D07_0052,TC,25.848921,51.349914,ні,,
VARASH_D07_0053,ATM,25.843469,51.347744,ні,,
VARASH_D07_0054,TC,25.947759,51.28528,ні,,
VARASH_D07_0055,TOBO,26.151319,51.41249,ні,,
VARASH_D07_0056,TC,25.540275,51.294047,ні,,
VARASH_D07_0057,ATM,25.839643,51.338625,ні,,
VARASH_D07_0058,TOBO,25.815945,51.361909,ні,,
VARASH_D07_0059,TT,25.871732,51.364147,ні,,
VARASH_D07_0060,TOBO,25.858434,51.340858,ні,,
VARASH_D07_0061,TC,25.83689,51.301253,ні,,
VARASH_D07_0062,TC,25.797406,51.465116,ні,,
