point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D10_0001,TC,25.616059,49.550803,ні,,
TERNOPIL_D10_0002,TOBO,25.703299,49.485406,так,18:00:00,23:59:59
TERNOPIL_D10_0003,TOBO,25.600813,49.550787,ні,,
TERNOPIL_D10_0004,ATM,25.571887,49.548047,ні,,
TERNOPIL_D10_0005,TT,25.584397,49.534488,ні,,
TERNOPIL_D10_0006,TC,25.666328,49.585525,так,18:00:00,23:59:59
TERNOPIL_D10_0007,TT,25.62222,49.496635,ні,,
TERNOPIL_D10_0008,ATM,25.591311,49.559612,ні,,
TERNOPIL_D10_0009,TOBO,25.59995,49.559504,так,18:00:00,23:59:59
TERNOPIL_D10_0010,ATM,25.568241,49.563401,ні,,
TERNOPIL_D10_0011,TT,25.548424,49.58652,ні,15:30:00,18:30:00
TERNOPIL_D10_0012,TC,25.592256,49.587648,ні,,
TERNOPIL_D10_0013,ATM,25.519363,49.560687,ні,,
TERNOPIL_D10_0014,TOBO,25.719908,49.525886,ні,,
TERNOPIL_D10_0015,TT,25.582795,49.550586,ні,,
TERNOPIL_D10_0016,ATM,25.508566,49.565643,ні,,
TERNOPIL_D10_0017,TT,25.57135,49.537004,ні,,
TERNOPIL_D10_0018,ATM,25.707165,49.525927,так,18:00:00,23:59:59
TERNOPIL_D10_0019,TT,25.600358,49.548265,ні,13:00:00,20:00:00
TERNOPIL_D10_0020,TT,25.717025,49.523077,ні,,
TERNOPIL_D10_0021,TT,25.512527,49.50765,ні,10:30:00,16:00:00
TERNOPIL_D10_0022,TOBO,25.561458,49.601749,ні,,
TERNOPIL_D10_0023,TT,25.644813,49.575531,ні,,
TERNOPIL_D10_0024,TT,25.596198,49.595039,ні,,
TERNOPIL_D10_0025,TT,25.696533,49.486205,ні,,
TERNOPIL_D10_0026,ATM,25.653067,49.566357,ні,,
TERNOPIL_D10_0027,TT,25.586555,49.537733,ні,11:00:00,19:00:00
TERNOPIL_D10_0028,TC,25.546534,49.547584,ні,,
TERNOPIL_D10_0029,ATM,25.574305,49.612313,так,18:00:00,23:59:59
TERNOPIL_D10_0030,TT,25.57254,49.551286,ні,,
TERNOPIL_D10_0031,ATM,25.574663,49.546156,ні,,
TERNOPIL_D10_0032,TC,25.513921,49.55386,так,18:00:00,23:59:59
TERNOPIL_D10_0033,TT,25.564075,49.538145,ні,08:30:00,16:30:00
TERNOPIL_D10_0034,ATM,25.567005,49.603603,ні,,
TERNOPIL_D10_0035,TT,25.713756,49.541592,ні,,
TERNOPIL_D10_0036,TC,25.653584,49.527372,ні,,
TERNOPIL_D10_0037,TC,25.582311,49.58152,так,18:00:00,23:59:59
TERNOPIL_D10_0038,ATM,25.674833,49.560093,ні,,
TERNOPIL_D10_0039,TT,25.712607,49.540391,ні,,
TERNOPIL_D10_0040,ATM,25.622304,49.5922,ні,,
TERNOPIL_D10_0041,ATM,25.603335,49.544161,ні,,
TERNOPIL_D10_0042,ATM,25.675766,49.563879,ні,,
TERNOPIL_D10_0043,ATM,25.619016,49.548947,ні,,
TERNOPIL_D10_0044,ATM,25.672846,49.559092,ні,,
TERNOPIL_D10_0045,TT,25.620676,49.555442,так,18:00:00,23:59:59
TERNOPIL_D10_0046,TOBO,25.600328,49.55959,ні,,
TERNOPIL_D10_0047,ATM,25.674763,49.563481,ні,,
TERNOPIL_D10_0048,TT,25.524506,49.559735,ні,,
TERNOPIL_D10_0049,ATM,25.548933,49.58713,так,18:00:00,23:59:59
TERNOPIL_D10_0050,ATM,25.506941,49.561024,ні,,
TERNOPIL_D10_0051,TC,25.605191,49.548132,ні,,
TERNOPIL_D10_0052,TT,25.654967,49.523798,ні,,
TERNOPIL_D10_0053,ATM,25.514627,49.544847,так,18:00:00,23:59:59
TERNOPIL_D10_0054,TT,25.583089,49.496107,ні,10:00:00,15:00:00
