point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D16_0001,ATM,25.617042,49.550428,ні,,
TERNOPIL_D16_0002,TOBO,25.700298,49.483727,ні,,
TERNOPIL_D16_0003,ATM,25.615809,49.49521,так,18:00:00,23:59:59
TERNOPIL_D16_0004,ATM,25.600328,49.55959,так,18:00:00,23:59:59
TERNOPIL_D16_0005,TT,25.629254,49.563391,так,18:00:00,23:59:59
TERNOPIL_D16_0006,ATM,25.573805,49.551214,так,18:00:00,23:59:59
TERNOPIL_D16_0007,TT,25.587602,49.567482,ні,,
TERNOPIL_D16_0008,TT,25.637549,49.603476,ні,,
TERNOPIL_D16_0009,TT,25.605568,49.549065,ні,,
TERNOPIL_D16_0010,ATM,25.564415,49.538792,ні,,
TERNOPIL_D16_0011,ATM,25.629978,49.594993,ні,,
TERNOPIL_D16_0012,ATM,25.599069,49.498629,так,18:00:00,23:59:59
TERNOPIL_D16_0013,TC,25.625851,49.559055,так,18:00:00,23:59:59
TERNOPIL_D16_0014,TOBO,25.584956,49.57781,ні,,
TERNOPIL_D16_0015,ATM,25.582143,49.606209,ні,,
TERNOPIL_D16_0016,TT,25.629482,49.567987,ні,11:00:00,15:00:00
TERNOPIL_D16_0017,ATM,25.615129,49.495958,так,18:00:00,23:59:59
TERNOPIL_D16_0018,TOBO,25.609583,49.554178,ні,,
TERNOPIL_D16_0019,TOBO,25.507724,49.534745,ні,,
TERNOPIL_D16_0020,ATM,25.584143,49.588361,ні,,
TERNOPIL_D16_0021,ATM,25.549146,49.563553,так,18:00:00,23:59:59
TERNOPIL_D16_0022,ATM,25.674438,49.61037,ні,,
TERNOPIL_D16_0023,TOBO,25.619449,49.545303,ні,,
TERNOPIL_D16_0024,TT,25.623026,49.587676,ні,,
TERNOPIL_D16_0025,ATM,25.515963,49.560882,ні,,
TERNOPIL_D16_0026,ATM,25.607049,49.545665,так,18:00:00,23:59:59
TERNOPIL_D16_0027,TOBO,25.603776,49.51,ні,,
TERNOPIL_D16_0028,TC,25.561538,49.531576,так,18:00:00,23:59:59
TERNOPIL_D16_0029,TT,25.565021,49.612855,ні,,
TERNOPIL_D16_0030,TOBO,25.58936,49.609524,ні,,
TERNOPIL_D16_0031,ATM,25.574008,49.608466,так,18:00:00,23:59:59
TERNOPIL_D16_0032,TOBO,25.533342,49.612537,ні,,
TERNOPIL_D16_0033,TOBO,25.639719,49.577685,ні,,
TERNOPIL_D16_0034,ATM,25.602759,49.520809,ні,,
TERNOPIL_D16_0035,TT,25.638132,49.583432,ні,,
TERNOPIL_D16_0036,TOBO,25.609388,49.546991,ні,,
TERNOPIL_D16_0037,TT,25.684478,49.572716,ні,09:00:00,18:00:00
TERNOPIL_D16_0038,TOBO,25.645717,49.559291,ні,,
TERNOPIL_D16_0039,TC,25.574577,49.492394,ні,,
TERNOPIL_D16_0040,TC,25.573062,49.587631,ні,,
TERNOPIL_D16_0041,TT,25.615477,49.556612,ні,,
TERNOPIL_D16_0042,ATM,25.526688,49.533546,так,18:00:00,23:59:59
TERNOPIL_D16_0043,TC,25.696646,49.536491,ні,,
TERNOPIL_D16_0044,TC,25.661992,49.608589,ні,,
TERNOPIL_D16_0045,TOBO,25.651047,49.566792,так,18:00:00,23:59:59
TERNOPIL_D16_0046,TC,25.67359,49.576597,ні,,
TERNOPIL_D16_0047,ATM,25.59271,49.489361,ні,,
TERNOPIL_D16_0048,TC,25.661381,49.608527,ні,,
TERNOPIL_D16_0049,TC,25.660487,49.551104,так,18:00:00,23:59:59
TERNOPIL_D16_0050,TC,25.602022,49.553743,ні,,
TERNOPIL_D16_0051,TT,25.586584,49.548985,ні,11:30:00,14:30:00
TERNOPIL_D16_0052,TC,25.671051,49.562045,ні,,
TERNOPIL_D16_0053,TC,25.595244,49.555128,ні,,
TERNOPIL_D16_0054,TT,25.661369,49.555247,ні,,
TERNOPIL_D16_0055,ATM,25.659506,49.555383,так,18:00:00,23:59:59
TERNOPIL_D16_0056,TT,25.675598,49.514593,ні,,
TERNOPIL_D16_0057,TOBO,25.531527,49.543382,ні,,
TERNOPIL_D16_0058,ATM,25.528767,49.616357,ні,,
TERNOPIL_D16_0059,TT,25.563958,49.534591,ні,,
TERNOPIL_D16_0060,ATM,25.638104,49.567392,ні,,
TERNOPIL_D16_0061,TT,25.568921,49.561636,ні,,
TERNOPIL_D16_0062,TC,25.562014,49.536546,так,18:00:00,23:59:59
TERNOPIL_D16_0063,TT,25.590729,49.605404,ні,09:00:00,17:00:00
TERNOPIL_D16_0064,TT,25.539523,49.616944,так,18:00:00,23:59:59
TERNOPIL_D16_0065,ATM,25.622686,49.555159,ні,,
TERNOPIL_D16_0066,TOBO,25.622699,49.592895,ні,,
TERNOPIL_D16_0067,ATM,25.511947,49.529493,ні,,
TERNOPIL_D16_0068,ATM,25.667341,49.557208,ні,,
TERNOPIL_D16_0069,TC,25.661069,49.592399,ні,,
TERNOPIL_D16_0070,ATM,25.550165,49.536738,ні,,
TERNOPIL_D16_0071,TC,25.515906,49.561496,ні,,
TERNOPIL_D16_0072,ATM,25.624841,49.592593,так,18:00:00,23:59:59
TERNOPIL_D16_0073,TC,25.584397,49.534488,ні,,
TERNOPIL_D16_0074,TT,25.569736,49.549397,ні,,
TERNOPIL_D16_0075,TT,25.527573,49.538308,ні,,
TERNOPIL_D16_0076,ATM,25.519294,49.562681,ні,,
TERNOPIL_D16_0077,TOBO,25.692678,49.560195,ні,,
TERNOPIL_D16_0078,TOBO,25.581017,49.483632,так,18:00:00,23:59:59
TERNOPIL_D16_0079,TOBO,25.602728,49.5591,ні,,
TERNOPIL_D16_0080,TC,25.588492,49.512497,ні,,
TERNOPIL_D16_0081,TT,25.535964,49.613781,ні,09:30:00,17:00:00
TERNOPIL_D16_0082,ATM,25.55237,49.566327,так,18:00:00,23:59:59
TERNOPIL_D16_0083,ATM,25.526976,49.535033,так,18:00:00,23:59:59
TERNOPIL_D16_0084,TOBO,25.716469,49.529116,ні,,
TERNOPIL_D16_0085,TT,25.555394,49.549151,ні,,
TERNOPIL_D16_0086,ATM,25.628644,49.531151,ні,,
TERNOPIL_D16_0087,TC,25.551441,49.582098,так,18:00:00,23:59:59
TERNOPIL_D16_0088,TT,25.70543,49.540583,ні,,
TERNOPIL_D16_0089,TOBO,25.590859,49.552919,ні,,
TERNOPIL_D16_0090,TOBO,25.581871,49.487435,ні,,
TERNOPIL_D16_0091,TOBO,25.658434,49.590435,так,18:00:00,23:59:59
TERNOPIL_D16_0092,TT,25.589026,49.58661,ні,,
TERNOPIL_D16_0093,TOBO,25.589833,49.550109,ні,,
TERNOPIL_D16_0094,TOBO,25.529255,49.588297,так,18:00:00,23:59:59
TERNOPIL_D16_0095,TC,25.613189,49.549131,ні,,
TERNOPIL_D16_0096,TT,25.586156,49.601185,ні,,
TERNOPIL_D16_0097,ATM,25.630775,49.569259,так,18:00:00,23:59:59
TERNOPIL_D16_0098,TC,25.628564,49.572106,ні,,
TERNOPIL_D16_0099,TT,25.525473,49.562417,ні,13:00:00,18:00:00
TERNOPIL_D16_0100,TOBO,25.653584,49.527372,ні,,
TERNOPIL_D16_0101,TT,25.675954,49.569348,ні,,
TERNOPIL_D16_0102,TOBO,25.637618,49.518568,ні,,
TERNOPIL_D16_0103,TT,25.681239,49.575871,ні,,
TERNOPIL_D16_0104,TOBO,25.588959,49.551991,ні,,
TERNOPIL_D16_0105,TT,25.654663,49.568823,ні,,
TERNOPIL_D16_0106,ATM,25.531768,49.559112,ні,,
TERNOPIL_D16_0107,ATM,25.621786,49.559131,ні,,
TERNOPIL_D16_0108,TT,25.509548,49.550455,ні,14:00:00,18:00:00
TERNOPIL_D16_0109,ATM,25.711379,49.540978,ні,,
TERNOPIL_D16_0110,TT,25.549475,49.544269,ні,,
TERNOPIL_D16_0111,ATM,25.573583,49.537731,так,18:00:00,23:59:59
TERNOPIL_D16_0112,ATM,25.61649,49.555221,ні,,
TERNOPIL_D16_0113,TC,25.662949,49.587915,ні,,
TERNOPIL_D16_0114,TOBO,25.567973,49.606483,ні,,
TERNOPIL_D16_0115,TOBO,25.583039,49.579991,так,18:00:00,23:59:59
TERNOPIL_D16_0116,TOBO,25.507449,49.55832,так,18:00:00,23:59:59
TERNOPIL_D16_0117,TT,25.510666,49.537639,ні,,
TERNOPIL_D16_0118,ATM,25.617094,49.493789,так,18:00:00,23:59:59
TERNOPIL_D16_0119,TC,25.562656,49.610221,так,18:00:00,23:59:59
TERNOPIL_D16_0120,ATM,25.551091,49.589211,ні,,
TERNOPIL_D16_0121,TOBO,25.587442,49.585916,так,18:00:00,23:59:59
TERNOPIL_D16_0122,ATM,25.588037,49.558945,ні,,
TERNOPIL_D16_0123,TOBO,25.591407,49.556268,ні,,
TERNOPIL_D16_0124,ATM,25.54343,49.618764,ні,,
TERNOPIL_D16_0125,TT,25.584087,49.597236,ні,,
TERNOPIL_D16_0126,ATM,25.672015,49.562404,так,18:00:00,23:59:59
TERNOPIL_D16_0127,ATM,25.611467,49.505101,ні,,
TERNOPIL_D16_0128,TT,25.658576,49.542152,так,18:00:00,23:59:59
TERNOPIL_D16_0129,TT,25.607597,49.5215,ні,,
TERNOPIL_D16_0130,ATM,25.582924,49.590932,так,18:00:00,23:59:59
TERNOPIL_D16_0131,TT,25.545831,49.533832,ні,,
TERNOPIL_D16_0132,TC,25.670108,49.519767,ні,,
TERNOPIL_D16_0133,TOBO,25.652419,49.574536,ні,,
TERNOPIL_D16_0134,ATM,25.586677,49.587432,ні,,
TERNOPIL_D16_0135,TC,25.664267,49.559967,ні,,
TERNOPIL_D16_0136,TC,25.58585,49.566118,ні,,
TERNOPIL_D16_0137,TC,25.717454,49.527765,ні,,
TERNOPIL_D16_0138,ATM,25.575092,49.537063,так,18:00:00,23:59:59
TERNOPIL_D16_0139,TT,25.650756,49.525927,ні,,
TERNOPIL_D16_0140,ATM,25.574758,49.588285,ні,,
TERNOPIL_D16_0141,ATM,25.601932,49.532613,ні,,
TERNOPIL_D16_0142,ATM,25.653463,49.57309,ні,,
TERNOPIL_D16_0143,TT,25.686945,49.592885,ні,,
TERNOPIL_D16_0144,TC,25.586282,49.584393,так,18:00:00,23:59:59
TERNOPIL_D16_0145,TC,25.658565,49.551375,ні,,
TERNOPIL_D16_0146,TT,25.515504,49.565503,ні,11:00:00,15:00:00
TERNOPIL_D16_0147,TC,25.715935,49.525109,ні,,
TERNOPIL_D16_0148,TT,25.66558,49.566267,так,18:00:00,23:59:59
TERNOPIL_D16_0149,TC,25.591311,49.559612,ні,,
TERNOPIL_D16_0150,TT,25.613862,49.504596,ні,,
TERNOPIL_D16_0151,TC,25.63422,49.60127,ні,,
TERNOPIL_D16_0152,TT,25.710868,49.543141,ні,,
TERNOPIL_D16_0153,TC,25.643507,49.527359,ні,,
TERNOPIL_D16_0154,ATM,25.681322,49.514158,ні,,
TERNOPIL_D16_0155,ATM,25.589763,49.516462,ні,,
TERNOPIL_D16_0156,TOBO,25.622715,49.552352,ні,,
TERNOPIL_D16_0157,TC,25.633457,49.598866,так,18:00:00,23:59:59
TERNOPIL_D16_0158,ATM,25.663103,49.551864,ні,,
TERNOPIL_D16_0159,TOBO,25.599995,49.559192,ні,,
TERNOPIL_D16_0160,TT,25.55494,49.542567,ні,14:00:00,20:00:00
TERNOPIL_D16_0161,ATM,25.612242,49.511455,ні,,
TERNOPIL_D16_0162,ATM,25.654875,49.565526,так,18:00:00,23:59:59
TERNOPIL_D16_0163,TC,25.577072,49.492163,ні,,
TERNOPIL_D16_0164,ATM,25.709723,49.536233,так,18:00:00,23:59:59
TERNOPIL_D16_0165,ATM,25.707899,49.537782,ні,,
TERNOPIL_D16_0166,TT,25.588448,49.489155,ні,,
TERNOPIL_D16_0167,TT,25.671598,49.61047,ні,,
TERNOPIL_D16_0168,TC,25.661455,49.590505,ні,,
TERNOPIL_D16_0169,TT,25.57665,49.536599,ні,09:00:00,16:00:00
TERNOPIL_D16_0170,ATM,25.563201,49.606081,ні,,
TERNOPIL_D16_0171,TC,25.53068,49.56327,ні,,
TERNOPIL_D16_0172,ATM,25.574187,49.583225,ні,,
TERNOPIL_D16_0173,TC,25.54712,49.57719,ні,,
TERNOPIL_D16_0174,TC,25.617979,49.492876,ні,,
TERNOPIL_D16_0175,TOBO,25.61685,49.512531,так,18:00:00,23:59:59
TERNOPIL_D16_0176,ATM,25.637968,49.522808,ні,,
TERNOPIL_D16_0177,TOBO,25.587031,49.604443,ні,,
TERNOPIL_D16_0178,TC,25.718989,49.526764,так,18:00:00,23:59:59
TERNOPIL_D16_0179,TOBO,25.50768,49.568214,ні,,
