point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D04_0001,TOBO,25.552839,49.546101,ні,,
TERNOPIL_D04_0002,TT,25.718479,49.502046,ні,,
TERNOPIL_D04_0003,ATM,25.678849,49.566639,ні,,
TERNOPIL_D04_0004,ATM,25.6763,49.576371,ні,,
TERNOPIL_D04_0005,TC,25.675717,49.575903,ні,,
TERNOPIL_D04_0006,TT,25.598356,49.556737,ні,,
TERNOPIL_D04_0007,ATM,25.602496,49.559122,ні,,
TERNOPIL_D04_0008,ATM,25.539523,49.616944,ні,,
TERNOPIL_D04_0009,TOBO,25.654967,49.523798,так,18:00:00,23:59:59
TERNOPIL_D04_0010,TC,25.573805,49.551214,ні,,
TERNOPIL_D04_0011,TT,25.640178,49.524155,ні,11:00:00,15:00:00
TERNOPIL_D04_0012,TT,25.603242,49.558493,ні,,
TERNOPIL_D04_0013,TT,25.618205,49.545377,ні,,
TERNOPIL_D04_0014,TOBO,25.567425,49.609249,так,18:00:00,23:59:59
TERNOPIL_D04_0015,TOBO,25.622986,49.490418,так,18:00:00,23:59:59
TERNOPIL_D04_0016,TC,25.671704,49.550281,так,18:00:00,23:59:59
TERNOPIL_D04_0017,TT,25.507449,49.55832,так,18:00:00,23:59:59
TERNOPIL_D04_0018,TOBO,25.573894,49.610374,так,18:00:00,23:59:59
TERNOPIL_D04_0019,TT,25.602042,49.577072,ні,,
TERNOPIL_D04_0020,ATM,25.674185,49.58454,ні,,
TERNOPIL_D04_0021,ATM,25.66062,49.61042,ні,,
TERNOPIL_D04_0022,TC,25.596477,49.548947,ні,,
TERNOPIL_D04_0023,ATM,25.576294,49.581387,ні,,
TERNOPIL_D04_0024,TC,25.683328,49.612796,так,18:00:00,23:59:59
TERNOPIL_D04_0025,ATM,25.575695,49.596843,ні,,
TERNOPIL_D04_0026,TT,25.586666,49.491149,ні,13:00:00,16:30:00
TERNOPIL_D04_0027,TC,25.624719,49.591975,ні,,
TERNOPIL_D04_0028,TC,25.591548,49.549161,ні,,
TERNOPIL_D04_0029,TT,25.539381,49.561633,ні,10:30:00,16:00:00
TERNOPIL_D04_0030,ATM,25.667341,49.557208,ні,,
TERNOPIL_D04_0031,ATM,25.586584,49.548985,так,18:00:00,23:59:59
TERNOPIL_D04_0032,TT,25.617247,49.512959,ні,13:00:00,16:00:00
TERNOPIL_D04_0033,TC,25.576379,49.530239,ні,,
TERNOPIL_D04_0034,TOBO,25.62817,49.499009,ні,,
TERNOPIL_D04_0035,ATM,25.507018,49.548512,ні,,
TERNOPIL_D04_0036,TT,25.584853,49.519488,ні,,
TERNOPIL_D04_0037,TOBO,25.705561,49.525084,так,18:00:00,23:59:59
TERNOPIL_D04_0038,TOBO,25.707229,49.53429,так,18:00:00,23:59:59
TERNOPIL_D04_0039,TT,25.673566,49.564859,ні,,
TERNOPIL_D04_0040,ATM,25.668786,49.612341,ні,,
TERNOPIL_D04_0041,TC,25.594898,49.549478,ні,,
TERNOPIL_D04_0042,ATM,25.644555,49.518133,так,18:00:00,23:59:59
TERNOPIL_D04_0043,ATM,25.572837,49.551091,ні,,
TERNOPIL_D04_0044,TT,25.685528,49.56546,ні,,
TERNOPIL_D04_0045,TT,25.679595,49.565133,ні,,
TERNOPIL_D04_0046,TC,25.669917,49.569488,так,18:00:00,23:59:59
TERNOPIL_D04_0047,TT,25.51169,49.52937,ні,,
