point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D24_0001,ATM,25.591839,49.548998,ні,,
TERNOPIL_D24_0002,TOBO,25.605321,49.521349,ні,,
TERNOPIL_D24_0003,TT,25.527815,49.538427,ні,11:30:00,17:30:00
TERNOPIL_D24_0004,TC,25.597757,49.551227,ні,,
TERNOPIL_D24_0005,TT,25.670824,49.56731,ні,11:00:00,17:00:00
TERNOPIL_D24_0006,TT,25.632863,49.520393,ні,,
TERNOPIL_D24_0007,TT,25.667851,49.612361,ні,,
TERNOPIL_D24_0008,ATM,25.660487,49.551104,ні,,
TERNOPIL_D24_0009,TOBO,25.567098,49.601995,так,18:00:00,23:59:59
TERNOPIL_D24_0010,TC,25.603692,49.544017,ні,,
TERNOPIL_D24_0011,TT,25.525749,49.56307,ні,,
TERNOPIL_D24_0012,TC,25.549803,49.548482,ні,,
TERNOPIL_D24_0013,TT,25.530654,49.560151,ні,,
TERNOPIL_D24_0014,ATM,25.563019,49.610421,ні,,
TERNOPIL_D24_0015,TC,25.608312,49.515304,ні,,
TERNOPIL_D24_0016,TT,25.617134,49.549843,ні,,
TERNOPIL_D24_0017,TT,25.618335,49.511506,ні,,
TERNOPIL_D24_0018,TT,25.612268,49.552129,так,18:00:00,23:59:59
TERNOPIL_D24_0019,TC,25.701376,49.5376,ні,,
TERNOPIL_D24_0020,TT,25.57899,49.531004,ні,,
TERNOPIL_D24_0021,TC,25.515437,49.565938,ні,,
TERNOPIL_D24_0022,TC,25.580899,49.537015,ні,,
TERNOPIL_D24_0023,ATM,25.673192,49.566568,ні,,
TERNOPIL_D24_0024,ATM,25.663397,49.55546,ні,,
TERNOPIL_D24_0025,TT,25.635394,49.601114,ні,,
TERNOPIL_D24_0026,ATM,25.621641,49.491964,ні,,
TERNOPIL_D24_0027,ATM,25.567097,49.602286,ні,,
TERNOPIL_D24_0028,TT,25.525196,49.560042,так,18:00:00,23:59:59
TERNOPIL_D24_0029,ATM,25.602469,49.553789,ні,,
TERNOPIL_D24_0030,TT,25.703299,49.485406,ні,14:30:00,17:30:00
TERNOPIL_D24_0031,TT,25.540703,49.617514,ні,10:00:00,12:00:00
TERNOPIL_D24_0032,TOBO,25.661427,49.568076,так,18:00:00,23:59:59
TERNOPIL_D24_0033,TC,25.601645,49.493858,ні,,
TERNOPIL_D24_0034,TT,25.593783,49.562457,ні,,
TERNOPIL_D24_0035,TOBO,25.719388,49.527871,ні,,
TERNOPIL_D24_0036,ATM,25.589209,49.568009,так,18:00:00,23:59:59
TERNOPIL_D24_0037,TOBO,25.642109,49.575991,ні,,
TERNOPIL_D24_0038,TT,25.646308,49.574867,ні,,
TERNOPIL_D24_0039,ATM,25.594261,49.557445,ні,,
TERNOPIL_D24_0040,TOBO,25.666538,49.51598,ні,,
TERNOPIL_D24_0041,TT,25.562564,49.555838,ні,09:00:00,15:00:00
TERNOPIL_D24_0042,ATM,25.670094,49.609918,так,18:00:00,23:59:59
TERNOPIL_D24_0043,TT,25.559658,49.552115,ні,11:00:00,17:00:00
TERNOPIL_D24_0044,TC,25.677542,49.520427,ні,,
TERNOPIL_D24_0045,TT,25.594913,49.540638,ні,11:30:00,14:30:00
TERNOPIL_D24_0046,ATM,25.632799,49.575357,ні,,
TERNOPIL_D24_0047,TOBO,25.678009,49.565598,ні,,
TERNOPIL_D24_0048,TT,25.63954,49.56848,ні,,
TERNOPIL_D24_0049,TC,25.680752,49.611019,ні,,
TERNOPIL_D24_0050,TT,25.519057,49.539217,ні,,
TERNOPIL_D24_0051,TT,25.622314,49.493228,ні,,
