point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D20_0001,TC,25.716827,49.52478,ні,,
TERNOPIL_D20_0002,TOBO,25.625071,49.493742,ні,,
TERNOPIL_D20_0003,ATM,25.603692,49.544017,ні,,
TERNOPIL_D20_0004,TC,25.600615,49.518784,так,18:00:00,23:59:59
TERNOPIL_D20_0005,TOBO,25.662803,49.517156,ні,,
TERNOPIL_D20_0006,ATM,25.583921,49.527229,ні,,
TERNOPIL_D20_0007,ATM,25.650756,49.525927,ні,,
TERNOPIL_D20_0008,TT,25.533173,49.562045,ні,,
TERNOPIL_D20_0009,TT,25.576942,49.591416,ні,,
TERNOPIL_D20_0010,TT,25.714685,49.530902,ні,,
TERNOPIL_D20_0011,TOBO,25.628791,49.571288,ні,,
TERNOPIL_D20_0012,TT,25.670311,49.567717,ні,,
TERNOPIL_D20_0013,TT,25.696646,49.536491,ні,11:00:00,15:00:00
TERNOPIL_D20_0014,TOBO,25.54654,49.491328,так,18:00:00,23:59:59
TERNOPIL_D20_0015,TT,25.668718,49.585715,ні,,
TERNOPIL_D20_0016,TT,25.604478,49.561216,ні,10:00:00,20:00:00
TERNOPIL_D20_0017,TT,25.59097,49.554976,ні,,
TERNOPIL_D20_0018,TOBO,25.710868,49.543141,ні,,
TERNOPIL_D20_0019,TT,25.566322,49.537651,ні,,
TERNOPIL_D20_0020,TC,25.663845,49.555482,так,18:00:00,23:59:59
TERNOPIL_D20_0021,TT,25.619963,49.549878,ні,09:30:00,15:30:00
TERNOPIL_D20_0022,TOBO,25.624728,49.599141,так,18:00:00,23:59:59
TERNOPIL_D20_0023,TC,25.574831,49.546298,так,18:00:00,23:59:59
TERNOPIL_D20_0024,ATM,25.669512,49.581648,ні,,
TERNOPIL_D20_0025,ATM,25.522832,49.542577,ні,,
TERNOPIL_D20_0026,ATM,25.524543,49.557417,ні,,
TERNOPIL_D20_0027,TC,25.553942,49.535948,так,18:00:00,23:59:59
TERNOPIL_D20_0028,ATM,25.607916,49.54743,так,18:00:00,23:59:59
TERNOPIL_D20_0029,TT,25.647678,49.57666,ні,,
TERNOPIL_D20_0030,TC,25.591367,49.555025,так,18:00:00,23:59:59
TERNOPIL_D20_0031,TC,25.516381,49.536428,так,18:00:00,23:59:59
TERNOPIL_D20_0032,TC,25.660278,49.522664,ні,,
TERNOPIL_D20_0033,TT,25.533442,49.557521,ні,,
TERNOPIL_D20_0034,ATM,25.719286,49.524826,ні,,
TERNOPIL_D20_0035,TC,25.653999,49.531273,так,18:00:00,23:59:59
TERNOPIL_D20_0036,TOBO,25.692425,49.611478,так,18:00:00,23:59:59
TERNOPIL_D20_0037,TT,25.659506,49.555383,ні,,
TERNOPIL_D20_0038,ATM,25.699854,49.484221,ні,,
TERNOPIL_D20_0039,ATM,25.568355,49.613016,ні,,
TERNOPIL_D20_0040,ATM,25.577774,49.529171,так,18:00:00,23:59:59
TERNOPIL_D20_0041,TT,25.567759,49.537534,так,18:00:00,23:59:59
TERNOPIL_D20_0042,ATM,25.702794,49.540897,так,18:00:00,23:59:59
TERNOPIL_D20_0043,ATM,25.560882,49.553636,ні,,
TERNOPIL_D20_0044,ATM,25.582815,49.538527,ні,,
TERNOPIL_D20_0045,TOBO,25.548691,49.586227,так,18:00:00,23:59:59
TERNOPIL_D20_0046,TC,25.559538,49.561027,ні,,
TERNOPIL_D20_0047,TC,25.650797,49.521085,ні,,
TERNOPIL_D20_0048,ATM,25.588899,49.603488,ні,,
TERNOPIL_D20_0049,ATM,25.598028,49.558774,так,18:00:00,23:59:59
TERNOPIL_D20_0050,TT,25.660879,49.517827,ні,10:00:00,20:00:00
TERNOPIL_D20_0051,ATM,25.542736,49.611881,ні,,
TERNOPIL_D20_0052,TC,25.593556,49.55407,так,18:00:00,23:59:59
TERNOPIL_D20_0053,TC,25.546534,49.547584,ні,,
TERNOPIL_D20_0054,TC,25.509866,49.529834,ні,,
TERNOPIL_D20_0055,TC,25.614153,49.503322,ні,,
TERNOPIL_D20_0056,TT,25.655432,49.590341,ні,,
TERNOPIL_D20_0057,TT,25.658434,49.590435,так,18:00:00,23:59:59
TERNOPIL_D20_0058,TT,25.670108,49.519767,ні,14:30:00,17:30:00
