point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D15_0001,ATM,25.701376,49.5376,ні,,
TERNOPIL_D15_0002,ATM,25.582791,49.484705,так,18:00:00,23:59:59
TERNOPIL_D15_0003,TT,25.518913,49.546271,ні,,
TERNOPIL_D15_0004,ATM,25.609076,49.560576,ні,,
TERNOPIL_D15_0005,TT,25.567555,49.610237,ні,,
TERNOPIL_D15_0006,TOBO,25.63595,49.547516,ні,,
TERNOPIL_D15_0007,TT,25.510199,49.562967,ні,08:30:00,16:30:00
TERNOPIL_D15_0008,ATM,25.549304,49.563506,так,18:00:00,23:59:59
TERNOPIL_D15_0009,TC,25.572834,49.551308,так,18:00:00,23:59:59
TERNOPIL_D15_0010,TOBO,25.680459,49.514774,ні,,
TERNOPIL_D15_0011,TT,25.584087,49.597236,ні,,
TERNOPIL_D15_0012,ATM,25.635741,49.565873,ні,,
TERNOPIL_D15_0013,ATM,25.544939,49.584032,так,18:00:00,23:59:59
TERNOPIL_D15_0014,ATM,25.590603,49.577951,так,18:00:00,23:59:59
TERNOPIL_D15_0015,TOBO,25.610334,49.571196,ні,,
TERNOPIL_D15_0016,TT,25.633457,49.598866,ні,,
TERNOPIL_D15_0017,TT,25.5871,49.589915,так,18:00:00,23:59:59
TERNOPIL_D15_0018,ATM,25.67747,49.518012,ні,,
TERNOPIL_D15_0019,TT,25.651501,49.572235,ні,,
TERNOPIL_D15_0020,ATM,25.665484,49.557066,так,18:00:00,23:59:59
TERNOPIL_D15_0021,TOBO,25.677057,49.566185,ні,,
TERNOPIL_D15_0022,ATM,25.598356,49.556737,так,18:00:00,23:59:59
TERNOPIL_D15_0023,ATM,25.58302,49.590068,ні,,
TERNOPIL_D15_0024,TT,25.719388,49.527871,ні,,
TERNOPIL_D15_0025,TC,25.565497,49.560454,так,18:00:00,23:59:59
TERNOPIL_D15_0026,TOBO,25.602109,49.495387,ні,,
TERNOPIL_D15_0027,TT,25.573062,49.587631,ні,,
TERNOPIL_D15_0028,TC,25.57293,49.55082,ні,,
TERNOPIL_D15_0029,ATM,25.676706,49.553997,так,18:00:00,23:59:59
TERNOPIL_D15_0030,TC,25.5847,49.541659,ні,,
TERNOPIL_D15_0031,TT,25.578639,49.583001,ні,12:00:00,19:00:00
TERNOPIL_D15_0032,ATM,25.61654,49.501552,так,18:00:00,23:59:59
TERNOPIL_D15_0033,TT,25.58728,49.596953,ні,,
TERNOPIL_D15_0034,TT,25.583084,49.592723,ні,,
TERNOPIL_D15_0035,TT,25.560791,49.562208,ні,,
TERNOPIL_D15_0036,TT,25.603321,49.54329,ні,09:00:00,13:00:00
TERNOPIL_D15_0037,TC,25.658209,49.51933,ні,,
TERNOPIL_D15_0038,TC,25.526883,49.558464,ні,,
TERNOPIL_D15_0039,ATM,25.715463,49.529932,ні,,
TERNOPIL_D15_0040,TT,25.709467,49.52629,ні,,
TERNOPIL_D15_0041,TC,25.561458,49.601749,ні,,
TERNOPIL_D15_0042,TT,25.657083,49.566997,ні,,
TERNOPIL_D15_0043,TOBO,25.680331,49.512404,так,18:00:00,23:59:59
TERNOPIL_D15_0044,ATM,25.622686,49.555159,ні,,
TERNOPIL_D15_0045,TC,25.552274,49.590186,ні,,
TERNOPIL_D15_0046,TT,25.610975,49.502378,ні,,
TERNOPIL_D15_0047,TC,25.622983,49.55227,так,18:00:00,23:59:59
TERNOPIL_D15_0048,TT,25.604591,49.556185,ні,11:00:00,14:00:00
TERNOPIL_D15_0049,TC,25.709068,49.5394,ні,,
TERNOPIL_D15_0050,TC,25.621641,49.491964,ні,,
TERNOPIL_D15_0051,TC,25.666988,49.556103,ні,,
TERNOPIL_D15_0052,TT,25.553048,49.542961,ні,,
TERNOPIL_D15_0053,ATM,25.566194,49.616394,ні,,
TERNOPIL_D15_0054,TT,25.528983,49.561729,ні,,
TERNOPIL_D15_0055,TOBO,25.714842,49.529534,так,18:00:00,23:59:59
TERNOPIL_D15_0056,ATM,25.641637,49.576493,ні,,
TERNOPIL_D15_0057,TT,25.670311,49.567717,ні,,
TERNOPIL_D15_0058,ATM,25.528767,49.616357,ні,,
TERNOPIL_D15_0059,TC,25.52431,49.559757,ні,,
TERNOPIL_D15_0060,ATM,25.525406,49.555016,так,18:00:00,23:59:59
TERNOPIL_D15_0061,TT,25.595174,49.547904,ні,,
