point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D08_0001,TT,25.573029,49.536704,ні,,
TERNOPIL_D08_0002,TT,25.635052,49.546046,ні,,
TERNOPIL_D08_0003,TC,25.66189,49.587867,ні,,
TERNOPIL_D08_0004,ATM,25.596198,49.595039,ні,,
TERNOPIL_D08_0005,TOBO,25.581678,49.592902,ні,,
TERNOPIL_D08_0006,TT,25.619473,49.557146,ні,,
TERNOPIL_D08_0007,TC,25.630003,49.603584,ні,,
TERNOPIL_D08_0008,TC,25.711145,49.527118,ні,,
TERNOPIL_D08_0009,TC,25.603899,49.559838,ні,,
TERNOPIL_D08_0010,TOBO,25.623511,49.499625,так,18:00:00,23:59:59
TERNOPIL_D08_0011,TT,25.54654,49.491328,ні,10:00:00,17:00:00
TERNOPIL_D08_0012,TT,25.707235,49.543134,ні,,
TERNOPIL_D08_0013,ATM,25.712697,49.54315,ні,,
TERNOPIL_D08_0014,TC,25.583406,49.48382,ні,,
TERNOPIL_D08_0015,TT,25.548313,49.583034,ні,,
TERNOPIL_D08_0016,TC,25.66054,49.5553,ні,,
TERNOPIL_D08_0017,TC,25.514541,49.566151,ні,,
TERNOPIL_D08_0018,TT,25.615612,49.55343,ні,09:00:00,17:00:00
TERNOPIL_D08_0019,TOBO,25.564613,49.539442,так,18:00:00,23:59:59
TERNOPIL_D08_0020,TOBO,25.557806,49.533645,так,18:00:00,23:59:59
TERNOPIL_D08_0021,TC,25.55242,49.549049,так,18:00:00,23:59:59
TERNOPIL_D08_0022,TT,25.57579,49.491945,ні,,
TERNOPIL_D08_0023,TC,25.62666,49.499192,так,18:00:00,23:59:59
TERNOPIL_D08_0024,TT,25.670311,49.567717,ні,09:30:00,16:00:00
TERNOPIL_D08_0025,TT,25.651122,49.566567,ні,,
TERNOPIL_D08_0026,TT,25.68334,49.56986,ні,,
TERNOPIL_D08_0027,ATM,25.523457,49.557788,ні,,
TERNOPIL_D08_0028,ATM,25.669287,49.567154,ні,,
TERNOPIL_D08_0029,ATM,25.548571,49.586761,ні,,
TERNOPIL_D08_0030,TOBO,25.531218,49.559629,ні,,
TERNOPIL_D08_0031,TC,25.546342,49.491834,так,18:00:00,23:59:59
TERNOPIL_D08_0032,ATM,25.565001,49.548769,так,18:00:00,23:59:59
TERNOPIL_D08_0033,ATM,25.548691,49.586227,так,18:00:00,23:59:59
TERNOPIL_D08_0034,ATM,25.532886,49.558045,ні,,
TERNOPIL_D08_0035,TT,25.706834,49.541541,ні,,
TERNOPIL_D08_0036,TT,25.623567,49.544272,ні,,
TERNOPIL_D08_0037,ATM,25.626615,49.493378,так,18:00:00,23:59:59
TERNOPIL_D08_0038,TT,25.670197,49.613218,ні,,
TERNOPIL_D08_0039,TOBO,25.60566,49.549444,ні,,
TERNOPIL_D08_0040,TC,25.590859,49.552919,ні,,
TERNOPIL_D08_0041,TOBO,25.658481,49.515078,ні,,
TERNOPIL_D08_0042,ATM,25.596472,49.562076,ні,,
TERNOPIL_D08_0043,ATM,25.527435,49.557944,ні,,
TERNOPIL_D08_0044,TOBO,25.676375,49.568618,ні,,
TERNOPIL_D08_0045,TC,25.600615,49.518784,ні,,
TERNOPIL_D08_0046,TC,25.662864,49.550791,так,18:00:00,23:59:59
TERNOPIL_D08_0047,ATM,25.533142,49.562814,ні,,
TERNOPIL_D08_0048,TT,25.598271,49.538645,ні,09:00:00,17:00:00
TERNOPIL_D08_0049,ATM,25.602622,49.551587,ні,,
TERNOPIL_D08_0050,TOBO,25.66037,49.568347,ні,,
TERNOPIL_D08_0051,TC,25.61005,49.563297,ні,,
TERNOPIL_D08_0052,TOBO,25.602824,49.547281,ні,,
TERNOPIL_D08_0053,TT,25.507768,49.557647,ні,16:00:00,19:00:00
TERNOPIL_D08_0054,TOBO,25.675995,49.565783,ні,,
TERNOPIL_D08_0055,ATM,25.648966,49.519726,так,18:00:00,23:59:59
TERNOPIL_D08_0056,TT,25.670291,49.584776,ні,17:00:00,20:50:00
TERNOPIL_D08_0057,TT,25.588037,49.558945,ні,,
TERNOPIL_D08_0058,TOBO,25.697822,49.539497,так,18:00:00,23:59:59
TERNOPIL_D08_0059,TC,25.667576,49.558308,ні,,
TERNOPIL_D08_0060,TC,25.630965,49.568773,ні,,
TERNOPIL_D08_0061,TT,25.719893,49.529499,ні,,
TERNOPIL_D08_0062,TT,25.603126,49.583741,ні,,
TERNOPIL_D08_0063,TT,25.590568,49.587389,ні,,
TERNOPIL_D08_0064,TC,25.551629,49.582317,ні,,
TERNOPIL_D08_0065,TT,25.543862,49.549705,ні,11:00:00,15:00:00
TERNOPIL_D08_0066,TC,25.530615,49.530279,ні,,
TERNOPIL_D08_0067,TT,25.621441,49.560448,ні,,
TERNOPIL_D08_0068,ATM,25.570436,49.615316,так,18:00:00,23:59:59
TERNOPIL_D08_0069,TC,25.529518,49.563504,ні,,
TERNOPIL_D08_0070,ATM,25.67312,49.562834,ні,,
TERNOPIL_D08_0071,TOBO,25.5928,49.563464,так,18:00:00,23:59:59
TERNOPIL_D08_0072,ATM,25.719286,49.524826,ні,,
TERNOPIL_D08_0073,TOBO,25.633195,49.59804,ні,,
TERNOPIL_D08_0074,TT,25.574473,49.536184,ні,,
TERNOPIL_D08_0075,TC,25.573288,49.602339,ні,,
TERNOPIL_D08_0076,TT,25.527815,49.538427,ні,,
TERNOPIL_D08_0077,ATM,25.513285,49.557448,ні,,
TERNOPIL_D08_0078,TT,25.712427,49.533077,ні,,
TERNOPIL_D08_0079,TT,25.632445,49.529996,так,18:00:00,23:59:59
TERNOPIL_D08_0080,ATM,25.519348,49.565277,ні,,
TERNOPIL_D08_0081,TC,25.588959,49.551991,ні,,
TERNOPIL_D08_0082,TOBO,25.603738,49.55789,так,18:00:00,23:59:59
TERNOPIL_D08_0083,TT,25.526976,49.535033,ні,,
TERNOPIL_D08_0084,TT,25.611477,49.546489,так,18:00:00,23:59:59
TERNOPIL_D08_0085,TT,25.711506,49.534931,ні,11:00:00,17:00:00
TERNOPIL_D08_0086,TT,25.573581,49.591467,ні,12:00:00,19:00:00
TERNOPIL_D08_0087,ATM,25.621316,49.50349,ні,,
TERNOPIL_D08_0088,ATM,25.585359,49.5185,ні,,
TERNOPIL_D08_0089,ATM,25.549068,49.577843,ні,,
TERNOPIL_D08_0090,TOBO,25.623133,49.555816,ні,,
TERNOPIL_D08_0091,TOBO,25.568691,49.549559,так,18:00:00,23:59:59
TERNOPIL_D08_0092,TC,25.566928,49.604351,так,18:00:00,23:59:59
TERNOPIL_D08_0093,ATM,25.524506,49.559735,так,18:00:00,23:59:59
TERNOPIL_D08_0094,TOBO,25.555091,49.580544,так,18:00:00,23:59:59
TERNOPIL_D08_0095,TT,25.67409,49.516799,ні,10:00:00,18:00:00
TERNOPIL_D08_0096,ATM,25.564631,49.553795,ні,,
TERNOPIL_D08_0097,ATM,25.616129,49.508799,ні,,
TERNOPIL_D08_0098,TC,25.647488,49.553071,так,18:00:00,23:59:59
TERNOPIL_D08_0099,TOBO,25.565144,49.615618,ні,,
TERNOPIL_D08_0100,ATM,25.508536,49.547109,ні,,
TERNOPIL_D08_0101,ATM,25.60732,49.517738,ні,,
TERNOPIL_D08_0102,TT,25.607823,49.556331,ні,11:00:00,17:00:00
TERNOPIL_D08_0103,TT,25.665035,49.568276,ні,08:30:00,14:30:00
TERNOPIL_D08_0104,TC,25.627245,49.538174,так,18:00:00,23:59:59
