point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D12_0001,TT,25.573062,49.587631,ні,10:00:00,14:00:00
TERNOPIL_D12_0002,TT,25.646656,49.577751,ні,,
TERNOPIL_D12_0003,TT,25.620537,49.550473,ні,,
TERNOPIL_D12_0004,TOBO,25.605122,49.523686,так,18:00:00,23:59:59
TERNOPIL_D12_0005,TT,25.680331,49.512404,ні,,
TERNOPIL_D12_0006,TC,25.604099,49.536728,ні,,
TERNOPIL_D12_0007,ATM,25.667905,49.558526,так,18:00:00,23:59:59
TERNOPIL_D12_0008,ATM,25.561257,49.535803,ні,,
TERNOPIL_D12_0009,TT,25.698846,49.531416,ні,10:00:00,17:00:00
TERNOPIL_D12_0010,TT,25.681322,49.514158,ні,,
TERNOPIL_D12_0011,TC,25.564323,49.538587,ні,,
TERNOPIL_D12_0012,TT,25.602469,49.553789,ні,,
TERNOPIL_D12_0013,TT,25.56203,49.53409,ні,,
TERNOPIL_D12_0014,ATM,25.566479,49.54716,ні,,
TERNOPIL_D12_0015,TC,25.667894,49.592119,так,18:00:00,23:59:59
TERNOPIL_D12_0016,TC,25.661497,49.519439,так,18:00:00,23:59:59
TERNOPIL_D12_0017,TC,25.629511,49.533169,так,18:00:00,23:59:59
TERNOPIL_D12_0018,TOBO,25.60214,49.497118,так,18:00:00,23:59:59
TERNOPIL_D12_0019,TT,25.588053,49.49086,ні,,
TERNOPIL_D12_0020,ATM,25.55489,49.537618,ні,,
TERNOPIL_D12_0021,TT,25.635404,49.597752,ні,,
TERNOPIL_D12_0022,TOBO,25.55213,49.539473,ні,,
TERNOPIL_D12_0023,ATM,25.640053,49.555256,ні,,
TERNOPIL_D12_0024,TT,25.601816,49.492922,ні,,
TERNOPIL_D12_0025,TOBO,25.56204,49.609756,так,18:00:00,23:59:59
TERNOPIL_D12_0026,ATM,25.7195,49.523806,ні,,
TERNOPIL_D12_0027,TT,25.541866,49.537823,ні,10:00:00,14:00:00
TERNOPIL_D12_0028,ATM,25.670311,49.567717,ні,,
TERNOPIL_D12_0029,ATM,25.591515,49.554953,ні,,
TERNOPIL_D12_0030,TC,25.64908,49.576242,ні,,
TERNOPIL_D12_0031,ATM,25.677449,49.610781,так,18:00:00,23:59:59
TERNOPIL_D12_0032,ATM,25.577994,49.591217,ні,,
TERNOPIL_D12_0033,TT,25.585175,49.492787,ні,,
TERNOPIL_D12_0034,ATM,25.566177,49.563966,ні,,
TERNOPIL_D12_0035,TOBO,25.560448,49.564429,ні,,
TERNOPIL_D12_0036,ATM,25.596198,49.595039,ні,,
TERNOPIL_D12_0037,TT,25.628956,49.552841,ні,16:00:00,19:00:00
TERNOPIL_D12_0038,TT,25.629671,49.542946,ні,,
TERNOPIL_D12_0039,TT,25.648832,49.573959,ні,,
TERNOPIL_D12_0040,ATM,25.568583,49.550462,ні,,
TERNOPIL_D12_0041,ATM,25.680052,49.518537,ні,,
TERNOPIL_D12_0042,ATM,25.603321,49.54329,ні,,
TERNOPIL_D12_0043,TOBO,25.560997,49.53757,так,18:00:00,23:59:59
TERNOPIL_D12_0044,TT,25.613624,49.500097,ні,,
TERNOPIL_D12_0045,ATM,25.621806,49.558431,так,18:00:00,23:59:59
TERNOPIL_D12_0046,TC,25.573481,49.601608,ні,,
TERNOPIL_D12_0047,TT,25.677464,49.610376,ні,17:00:00,20:00:00
TERNOPIL_D12_0048,TOBO,25.556825,49.548752,так,18:00:00,23:59:59
TERNOPIL_D12_0049,TC,25.544089,49.491424,так,18:00:00,23:59:59
TERNOPIL_D12_0050,ATM,25.581678,49.592902,ні,,
TERNOPIL_D12_0051,ATM,25.614896,49.545904,ні,,
TERNOPIL_D12_0052,TT,25.551031,49.581147,ні,,
TERNOPIL_D12_0053,TT,25.520735,49.547281,ні,,
TERNOPIL_D12_0054,TC,25.617134,49.549843,так,18:00:00,23:59:59
TERNOPIL_D12_0055,TC,25.549934,49.579114,ні,,
TERNOPIL_D12_0056,ATM,25.714012,49.523601,ні,,
TERNOPIL_D12_0057,ATM,25.625625,49.602404,ні,,
TERNOPIL_D12_0058,ATM,25.686644,49.557676,ні,,
TERNOPIL_D12_0059,TT,25.577518,49.577945,ні,,
TERNOPIL_D12_0060,TT,25.714842,49.529534,ні,,
TERNOPIL_D12_0061,ATM,25.636194,49.58145,ні,,
TERNOPIL_D12_0062,ATM,25.640971,49.567417,ні,,
TERNOPIL_D12_0063,TT,25.533991,49.557009,ні,,
TERNOPIL_D12_0064,TT,25.675995,49.565783,ні,,
TERNOPIL_D12_0065,ATM,25.617043,49.554088,ні,,
TERNOPIL_D12_0066,TC,25.588409,49.559362,так,18:00:00,23:59:59
TERNOPIL_D12_0067,TOBO,25.705133,49.541164,ні,,
TERNOPIL_D12_0068,TC,25.510063,49.553967,ні,,
TERNOPIL_D12_0069,TT,25.594898,49.549478,ні,,
TERNOPIL_D12_0070,ATM,25.670846,49.563764,ні,,
TERNOPIL_D12_0071,TT,25.569491,49.551931,ні,10:00:00,13:00:00
TERNOPIL_D12_0072,ATM,25.678027,49.514245,ні,,
TERNOPIL_D12_0073,TOBO,25.609134,49.558472,так,18:00:00,23:59:59
TERNOPIL_D12_0074,TT,25.640952,49.572662,так,18:00:00,23:59:59
