point_id,point_type,lot,lan,night,tw_start,tw_end
TERNOPIL_D11_0001,TT,25.669475,49.588854,ні,15:00:00,17:30:00
TERNOPIL_D11_0002,TT,25.574327,49.490408,ні,,
TERNOPIL_D11_0003,TC,25.679003,49.516295,ні,,
TERNOPIL_D11_0004,TOBO,25.655508,49.609547,ні,,
TERNOPIL_D11_0005,TC,25.599061,49.559057,ні,,
TERNOPIL_D11_0006,ATM,25.642809,49.526218,ні,,
TERNOPIL_D11_0007,TC,25.609583,49.554178,так,18:00:00,23:59:59
TERNOPIL_D11_0008,ATM,25.71547,49.527633,так,18:00:00,23:59:59
TERNOPIL_D11_0009,TT,25.681239,49.575871,ні,,
TERNOPIL_D11_0010,TT,25.586282,49.584393,ні,,
TERNOPIL_D11_0011,TT,25.584528,49.486501,ні,,
TERNOPIL_D11_0012,ATM,25.655432,49.590341,так,18:00:00,23:59:59
TERNOPIL_D11_0013,TT,25.705737,49.538414,ні,,
TERNOPIL_D11_0014,TT,25.583397,49.482019,ні,,
TERNOPIL_D11_0015,TT,25.658384,49.517073,так,18:00:00,23:59:59
TERNOPIL_D11_0016,ATM,25.673297,49.514848,ні,,
TERNOPIL_D11_0017,TOBO,25.704566,49.54039,ні,,
TERNOPIL_D11_0018,TOBO,25.597731,49.54463,так,18:00:00,23:59:59
TERNOPIL_D11_0019,ATM,25.540937,49.617665,ні,,
TERNOPIL_D11_0020,TT,25.701674,49.484334,ні,,
TERNOPIL_D11_0021,ATM,25.609376,49.504075,ні,,
TERNOPIL_D11_0022,TC,25.573097,49.610955,так,18:00:00,23:59:59
TERNOPIL_D11_0023,TOBO,25.711127,49.541577,ні,,
TERNOPIL_D11_0024,TC,25.618829,49.495249,ні,,
TERNOPIL_D11_0025,TC,25.563239,49.482679,ні,,
TERNOPIL_D11_0026,ATM,25.667743,49.556083,ні,,
TERNOPIL_D11_0027,TT,25.618469,49.557377,ні,,
TERNOPIL_D11_0028,TT,25.607209,49.542867,ні,13:00:00,18:00:00
TERNOPIL_D11_0029,ATM,25.629334,49.601101,ні,,
TERNOPIL_D11_0030,TT,25.688462,49.561689,ні,,
TERNOPIL_D11_0031,ATM,25.574187,49.583225,ні,,
TERNOPIL_D11_0032,TC,25.568812,49.548818,ні,,
TERNOPIL_D11_0033,TT,25.60973,49.508846,ні,11:00:00,19:00:00
TERNOPIL_D11_0034,ATM,25.531069,49.613974,ні,,
TERNOPIL_D11_0035,TOBO,25.570176,49.534012,ні,,
TERNOPIL_D11_0036,TC,25.631172,49.569059,так,18:00:00,23:59:59
TERNOPIL_D11_0037,ATM,25.615129,49.495958,ні,,
TERNOPIL_D11_0038,ATM,25.536532,49.558899,так,18:00:00,23:59:59
TERNOPIL_D11_0039,TT,25.630426,49.557842,ні,11:00:00,19:00:00
TERNOPIL_D11_0040,TT,25.587205,49.489461,ні,,
TERNOPIL_D11_0041,TC,25.557092,49.559299,ні,,
TERNOPIL_D11_0042,TT,25.707938,49.526396,ні,,
TERNOPIL_D11_0043,TT,25.595699,49.536919,ні,,
TERNOPIL_D11_0044,TOBO,25.606173,49.596681,ні,,
TERNOPIL_D11_0045,TOBO,25.512324,49.547964,ні,,
TERNOPIL_D11_0046,ATM,25.63978,49.523301,так,18:00:00,23:59:59
TERNOPIL_D11_0047,TC,25.663003,49.603895,так,18:00:00,23:59:59
TERNOPIL_D11_0048,TT,25.619471,49.512707,ні,,
