point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D17_0001,TC,25.758297,50.374993,ні,,
DUBNO_D17_0002,ATM,25.731616,50.382728,ні,,
DUBNO_D17_0003,TT,25.756698,50.380402,ні,,
DUBNO_D17_0004,TT,25.818785,50.454061,ні,,
DUBNO_D17_0005,ATM,25.744364,50.391236,ні,,
DUBNO_D17_0006,TT,25.763474,50.394539,ні,,
DUBNO_D17_0007,TT,25.764569,50.40277,ні,,
DUBNO_D17_0008,TC,25.739948,50.389147,ні,,
DUBNO_D17_0009,ATM,25.722385,50.412592,ні,,
DUBNO_D17_0010,TT,25.721927,50.429448,ні,,
DUBNO_D17_0011,ATM,25.747684,50.391432,ні,,
DUBNO_D17_0012,TT,25.73334,50.395092,ні,,
DUBNO_D17_0013,TC,25.806112,50.362767,ні,,
DUBNO_D17_0014,TOBO,25.767299,50.408157,ні,,
DUBNO_D17_0015,ATM,25.758015,50.398251,ні,,
DUBNO_D17_0016,ATM,25.73412,50.395563,ні,,
DUBNO_D17_0017,ATM,25.761591,50.417158,ні,,
DUBNO_D17_0018,TC,25.75533,50.412805,ні,,
DUBNO_D17_0019,TC,25.79892,50.41518,ні,,
DUBNO_D17_0020,TT,25.759686,50.364377,ні,,
DUBNO_D17_0021,TT,25.689321,50.408331,ні,,
DUBNO_D17_0022,ATM,25.763009,50.41051,ні,,
DUBNO_D17_0023,TC,25.705999,50.414209,ні,,
DUBNO_D17_0024,TOBO,25.719485,50.426972,ні,,
DUBNO_D17_0025,ATM,25.7722,50.405228,ні,,
DUBNO_D17_0026,TT,25.757984,50.369413,ні,,
DUBNO_D17_0027,TT,25.743135,50.388107,ні,,
DUBNO_D17_0028,ATM,25.708861,50.406825,ні,,
DUBNO_D17_0029,TT,25.771904,50.410979,ні,,
DUBNO_D17_0030,TT,25.772661,50.408891,ні,,
DUBNO_D17_0031,TOBO,25.738622,50.390196,ні,,
DUBNO_D17_0032,TOBO,25.735665,50.415547,ні,,
DUBNO_D17_0033,TT,25.755264,50.365583,ні,11:00:00,15:00:00
DUBNO_D17_0034,TC,25.771895,50.407279,ні,,
DUBNO_D17_0035,TC,25.760158,50.452421,ні,,
DUBNO_D17_0036,TT,25.803437,50.42658,ні,,
DUBNO_D17_0037,ATM,25.744152,50.390585,ні,,
DUBNO_D17_0038,TT,25.768076,50.415849,ні,,
DUBNO_D17_0039,ATM,25.768243,50.403234,ні,,
DUBNO_D17_0040,ATM,25.712092,50.374404,ні,,
DUBNO_D17_0041,TT,25.718476,50.411816,ні,,
DUBNO_D17_0042,ATM,25.75851,50.415354,ні,,
DUBNO_D17_0043,ATM,25.747012,50.38923,ні,,
DUBNO_D17_0044,TT,25.765324,50.400165,ні,,
DUBNO_D17_0045,ATM,25.734609,50.385252,ні,,
DUBNO_D17_0046,ATM,25.818148,50.453998,ні,,
DUBNO_D17_0047,TOBO,25.736724,50.389178,ні,,
DUBNO_D17_0048,TC,25.717344,50.421585,ні,,
DUBNO_D17_0049,ATM,25.721072,50.412782,ні,,
DUBNO_D17_0050,TOBO,25.728918,50.403692,ні,,
DUBNO_D17_0051,TC,25.742164,50.389196,ні,,
DUBNO_D17_0052,ATM,25.75825,50.395767,ні,,
DUBNO_D17_0053,ATM,25.747202,50.417058,ні,,
DUBNO_D17_0054,TOBO,25.730649,50.452847,ні,,
DUBNO_D17_0055,TC,25.749912,50.390473,ні,,
