point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D12_0001,TOBO,25.759724,50.397504,ні,,
DUBNO_D12_0002,ATM,25.749427,50.387897,ні,,
DUBNO_D12_0003,TC,25.732678,50.418738,ні,,
DUBNO_D12_0004,TC,25.809698,50.451505,ні,,
DUBNO_D12_0005,ATM,25.767782,50.416812,ні,,
DUBNO_D12_0006,ATM,25.751817,50.387477,ні,,
DUBNO_D12_0007,ATM,25.749462,50.384363,ні,,
DUBNO_D12_0008,ATM,25.758443,50.416362,ні,,
DUBNO_D12_0009,TT,25.806112,50.362767,ні,,
DUBNO_D12_0010,TC,25.744364,50.391236,ні,,
DUBNO_D12_0011,ATM,25.756106,50.403003,ні,,
DUBNO_D12_0012,TT,25.765799,50.408911,ні,14:00:00,17:00:00
DUBNO_D12_0013,TC,25.739326,50.381908,ні,,
DUBNO_D12_0014,ATM,25.764678,50.415969,ні,,
DUBNO_D12_0015,TC,25.720827,50.413164,ні,,
DUBNO_D12_0016,ATM,25.753431,50.368088,ні,,
DUBNO_D12_0017,TT,25.755063,50.399846,ні,,
DUBNO_D12_0018,TC,25.737504,50.383718,ні,,
DUBNO_D12_0019,TC,25.749912,50.390473,ні,,
DUBNO_D12_0020,TOBO,25.754497,50.39786,ні,,
DUBNO_D12_0021,TT,25.757246,50.395867,ні,09:30:00,16:00:00
DUBNO_D12_0022,ATM,25.752921,50.390077,ні,,
DUBNO_D12_0023,TT,25.75656,50.414285,ні,17:00:00,20:00:00
DUBNO_D12_0024,TT,25.747288,50.390146,ні,,
DUBNO_D12_0025,TOBO,25.759791,50.35766,ні,,
DUBNO_D12_0026,TT,25.799308,50.421177,ні,13:30:00,16:00:00
DUBNO_D12_0027,TC,25.757652,50.375053,ні,,
DUBNO_D12_0028,TT,25.75158,50.373547,ні,09:00:00,15:00:00
DUBNO_D12_0029,TT,25.76708,50.40485,ні,14:00:00,20:00:00
DUBNO_D12_0030,TT,25.752357,50.401895,ні,,
DUBNO_D12_0031,TT,25.745418,50.418225,ні,08:30:00,16:30:00
DUBNO_D12_0032,TC,25.810614,50.451902,ні,,
DUBNO_D12_0033,TT,25.772728,50.410425,ні,,
DUBNO_D12_0034,ATM,25.818887,50.375792,ні,,
DUBNO_D12_0035,TC,25.709867,50.381089,ні,,
DUBNO_D12_0036,TC,25.762237,50.367371,ні,,
DUBNO_D12_0037,TC,25.733202,50.385018,ні,,
DUBNO_D12_0038,ATM,25.760485,50.410489,ні,,
DUBNO_D12_0039,ATM,25.805752,50.369352,ні,,
DUBNO_D12_0040,TC,25.715346,50.425803,ні,,
DUBNO_D12_0041,TT,25.706659,50.396762,ні,,
DUBNO_D12_0042,ATM,25.744314,50.397799,ні,,
DUBNO_D12_0043,TT,25.722944,50.414311,ні,,
DUBNO_D12_0044,TT,25.669084,50.423933,ні,,
DUBNO_D12_0045,TOBO,25.817913,50.457897,ні,,
DUBNO_D12_0046,ATM,25.717234,50.413534,ні,,
DUBNO_D12_0047,TC,25.723854,50.429828,ні,,
DUBNO_D12_0048,ATM,25.741951,50.427628,ні,,
DUBNO_D12_0049,TC,25.662118,50.439351,ні,,
DUBNO_D12_0050,ATM,25.74072,50.418875,ні,,
DUBNO_D12_0051,ATM,25.802132,50.408002,ні,,
DUBNO_D12_0052,TC,25.717728,50.421327,ні,,
DUBNO_D12_0053,ATM,25.75537,50.366215,ні,,
DUBNO_D12_0054,ATM,25.743062,50.389196,ні,,
DUBNO_D12_0055,TT,25.728137,50.416894,ні,,
DUBNO_D12_0056,ATM,25.732427,50.415119,ні,,
DUBNO_D12_0057,TT,25.763392,50.365987,ні,,
DUBNO_D12_0058,TOBO,25.711693,50.408165,ні,,
DUBNO_D12_0059,TOBO,25.773048,50.404094,ні,,
DUBNO_D12_0060,TOBO,25.759092,50.377864,ні,,
