point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D18_0001,TOBO,25.749854,50.370589,ні,,
DUBNO_D18_0002,TOBO,25.712906,50.414138,ні,,
DUBNO_D18_0003,TC,25.709295,50.381187,ні,,
DUBNO_D18_0004,TOBO,25.715271,50.423959,ні,,
DUBNO_D18_0005,ATM,25.738171,50.394622,ні,,
DUBNO_D18_0006,ATM,25.734927,50.417535,ні,,
DUBNO_D18_0007,TT,25.709882,50.412641,ні,,
DUBNO_D18_0008,TC,25.768282,50.406226,ні,,
DUBNO_D18_0009,TT,25.796549,50.425953,ні,,
DUBNO_D18_0010,TT,25.761377,50.40915,ні,,
DUBNO_D18_0011,TC,25.719499,50.424977,ні,,
DUBNO_D18_0012,TT,25.746036,50.392573,ні,11:00:00,16:00:00
DUBNO_D18_0013,TT,25.763327,50.415393,ні,,
DUBNO_D18_0014,TT,25.771895,50.407279,ні,,
DUBNO_D18_0015,ATM,25.709151,50.411836,ні,,
DUBNO_D18_0016,TC,25.746465,50.389326,ні,,
DUBNO_D18_0017,ATM,25.755052,50.364478,ні,,
DUBNO_D18_0018,ATM,25.756539,50.399658,ні,,
DUBNO_D18_0019,TC,25.709226,50.381598,ні,,
DUBNO_D18_0020,ATM,25.770168,50.411233,ні,,
DUBNO_D18_0021,ATM,25.792143,50.371222,ні,,
DUBNO_D18_0022,TC,25.763208,50.413441,ні,,
DUBNO_D18_0023,TC,25.757929,50.363751,ні,,
DUBNO_D18_0024,TC,25.725533,50.415252,ні,,
DUBNO_D18_0025,TC,25.723749,50.429527,ні,,
DUBNO_D18_0026,ATM,25.748697,50.392931,ні,,
DUBNO_D18_0027,TT,25.744781,50.39252,ні,,
DUBNO_D18_0028,TT,25.746326,50.387457,ні,,
DUBNO_D18_0029,TC,25.751544,50.360948,ні,,
DUBNO_D18_0030,TT,25.762237,50.367371,ні,14:00:00,16:30:00
DUBNO_D18_0031,TC,25.757034,50.363429,ні,,
DUBNO_D18_0032,ATM,25.741346,50.416772,ні,,
DUBNO_D18_0033,ATM,25.767752,50.403877,ні,,
DUBNO_D18_0034,TC,25.726737,50.415298,ні,,
DUBNO_D18_0035,TC,25.758558,50.37224,ні,,
DUBNO_D18_0036,TC,25.710632,50.411109,ні,,
DUBNO_D18_0037,ATM,25.756241,50.3631,ні,,
DUBNO_D18_0038,ATM,25.811303,50.452097,ні,,
DUBNO_D18_0039,TC,25.713435,50.424814,ні,,
DUBNO_D18_0040,ATM,25.761928,50.412165,ні,,
DUBNO_D18_0041,TT,25.818089,50.453853,ні,15:00:00,17:00:00
DUBNO_D18_0042,TC,25.807427,50.451006,ні,,
DUBNO_D18_0043,ATM,25.767215,50.378203,ні,,
DUBNO_D18_0044,TT,25.759724,50.397504,ні,,
DUBNO_D18_0045,TC,25.720792,50.420581,ні,,
DUBNO_D18_0046,TC,25.708861,50.406825,ні,,
DUBNO_D18_0047,TC,25.676984,50.362305,ні,,
DUBNO_D18_0048,ATM,25.762028,50.407296,ні,,
DUBNO_D18_0049,TT,25.716216,50.424401,ні,,
DUBNO_D18_0050,TT,25.757855,50.397756,ні,,
DUBNO_D18_0051,ATM,25.751911,50.361567,ні,,
DUBNO_D18_0052,TC,25.73412,50.395563,ні,,
DUBNO_D18_0053,ATM,25.757064,50.413939,ні,,
DUBNO_D18_0054,TOBO,25.741761,50.428212,ні,,
