point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D04_0001,TT,25.757652,50.375053,ні,,
DUBNO_D04_0002,ATM,25.74415,50.389667,ні,,
DUBNO_D04_0003,TC,25.752734,50.387594,ні,,
DUBNO_D04_0004,TC,25.759506,50.363352,ні,,
DUBNO_D04_0005,ATM,25.738037,50.382816,ні,,
DUBNO_D04_0006,TT,25.790627,50.446243,ні,11:30:00,17:30:00
DUBNO_D04_0007,TT,25.753916,50.378433,ні,08:30:00,14:30:00
DUBNO_D04_0008,TC,25.757555,50.370995,ні,,
DUBNO_D04_0009,TC,25.768616,50.404142,ні,,
DUBNO_D04_0010,TC,25.673544,50.456971,ні,,
DUBNO_D04_0011,TC,25.739176,50.416804,ні,,
DUBNO_D04_0012,ATM,25.738171,50.394622,ні,,
DUBNO_D04_0013,ATM,25.756382,50.368966,ні,,
DUBNO_D04_0014,TT,25.676134,50.361747,ні,,
DUBNO_D04_0015,TT,25.710632,50.411109,ні,,
DUBNO_D04_0016,TOBO,25.769688,50.398289,ні,,
DUBNO_D04_0017,TT,25.706012,50.40179,ні,,
DUBNO_D04_0018,TT,25.774185,50.408031,ні,,
DUBNO_D04_0019,TOBO,25.749427,50.387897,ні,,
DUBNO_D04_0020,TC,25.764619,50.418088,ні,,
DUBNO_D04_0021,TT,25.818024,50.372469,ні,15:00:00,19:00:00
DUBNO_D04_0022,ATM,25.767752,50.403877,ні,,
DUBNO_D04_0023,TT,25.71732,50.417488,ні,,
DUBNO_D04_0024,TT,25.745355,50.424425,ні,09:00:00,17:00:00
DUBNO_D04_0025,ATM,25.780232,50.443179,ні,,
DUBNO_D04_0026,TT,25.741401,50.386812,ні,10:00:00,15:00:00
DUBNO_D04_0027,TC,25.759899,50.359575,ні,,
DUBNO_D04_0028,TT,25.720565,50.413995,ні,,
DUBNO_D04_0029,TC,25.726838,50.418292,ні,,
DUBNO_D04_0030,TT,25.756698,50.380402,ні,11:30:00,14:30:00
DUBNO_D04_0031,TT,25.734566,50.397205,ні,14:30:00,17:30:00
DUBNO_D04_0032,TOBO,25.818887,50.375792,ні,,
DUBNO_D04_0033,TC,25.743229,50.387116,ні,,
DUBNO_D04_0034,TC,25.746651,50.417651,ні,,
DUBNO_D04_0035,TT,25.752619,50.402665,ні,,
DUBNO_D04_0036,TOBO,25.756504,50.383551,ні,,
DUBNO_D04_0037,TT,25.743097,50.388683,ні,,
DUBNO_D04_0038,TOBO,25.741556,50.390928,ні,,
DUBNO_D04_0039,TT,25.716877,50.375363,ні,,
DUBNO_D04_0040,TT,25.769179,50.410797,ні,08:00:00,18:00:00
