point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D09_0001,ATM,25.718476,50.411816,ні,,
DUBNO_D09_0002,TOBO,25.741404,50.393194,ні,,
DUBNO_D09_0003,ATM,25.776803,50.458747,ні,,
DUBNO_D09_0004,TT,25.752921,50.390077,ні,,
DUBNO_D09_0005,TT,25.711131,50.40975,ні,,
DUBNO_D09_0006,TC,25.805384,50.368337,ні,,
DUBNO_D09_0007,TC,25.732471,50.390039,ні,,
DUBNO_D09_0008,TT,25.781847,50.38298,ні,11:00:00,16:00:00
DUBNO_D09_0009,TC,25.744413,50.419052,ні,,
DUBNO_D09_0010,ATM,25.759338,50.415807,ні,,
DUBNO_D09_0011,TT,25.720565,50.413995,ні,,
DUBNO_D09_0012,TC,25.746329,50.38854,ні,,
DUBNO_D09_0013,ATM,25.758452,50.412944,ні,,
DUBNO_D09_0014,TT,25.717728,50.421327,ні,,
DUBNO_D09_0015,TC,25.807394,50.450863,ні,,
DUBNO_D09_0016,TT,25.74041,50.390669,ні,,
DUBNO_D09_0017,TOBO,25.752336,50.37295,ні,,
DUBNO_D09_0018,ATM,25.7142,50.423603,ні,,
DUBNO_D09_0019,TC,25.76536,50.418121,ні,,
DUBNO_D09_0020,TC,25.740175,50.42093,ні,,
DUBNO_D09_0021,TC,25.814433,50.458384,ні,,
DUBNO_D09_0022,TT,25.732242,50.39519,ні,,
DUBNO_D09_0023,TT,25.768933,50.399147,ні,,
DUBNO_D09_0024,TT,25.768559,50.401621,ні,,
DUBNO_D09_0025,ATM,25.765249,50.414049,ні,,
DUBNO_D09_0026,TOBO,25.739547,50.388981,ні,,
DUBNO_D09_0027,TT,25.762616,50.407592,ні,11:00:00,17:00:00
DUBNO_D09_0028,ATM,25.77862,50.409743,ні,,
DUBNO_D09_0029,TOBO,25.753017,50.387037,ні,,
DUBNO_D09_0030,ATM,25.73851,50.418791,ні,,
DUBNO_D09_0031,ATM,25.673544,50.456971,ні,,
DUBNO_D09_0032,TOBO,25.752734,50.387594,ні,,
DUBNO_D09_0033,TT,25.741373,50.388781,ні,10:00:00,14:00:00
DUBNO_D09_0034,ATM,25.713435,50.424814,ні,,
DUBNO_D09_0035,ATM,25.763181,50.409262,ні,,
DUBNO_D09_0036,ATM,25.731124,50.384388,ні,,
DUBNO_D09_0037,ATM,25.80239,50.418478,ні,,
DUBNO_D09_0038,ATM,25.75158,50.373547,ні,,
DUBNO_D09_0039,TC,25.818887,50.375792,ні,,
DUBNO_D09_0040,ATM,25.799259,50.421546,ні,,
DUBNO_D09_0041,TT,25.692189,50.410882,ні,,
DUBNO_D09_0042,TC,25.751886,50.400338,ні,,
DUBNO_D09_0043,ATM,25.765319,50.414691,ні,,
DUBNO_D09_0044,ATM,25.746651,50.417651,ні,,
DUBNO_D09_0045,ATM,25.772394,50.40965,ні,,
DUBNO_D09_0046,TT,25.761578,50.419596,ні,14:00:00,19:00:00
DUBNO_D09_0047,TT,25.720792,50.420581,ні,15:00:00,19:00:00
DUBNO_D09_0048,TC,25.761928,50.412165,ні,,
DUBNO_D09_0049,TC,25.802132,50.408002,ні,,
DUBNO_D09_0050,ATM,25.750816,50.393072,ні,,
DUBNO_D09_0051,TT,25.796584,50.425893,ні,,
