point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D10_0001,ATM,25.721927,50.429448,ні,,
DUBNO_D10_0002,ATM,25.744755,50.399102,ні,,
DUBNO_D10_0003,TT,25.765175,50.393658,ні,,
DUBNO_D10_0004,TT,25.753662,50.388559,ні,10:30:00,16:00:00
DUBNO_D10_0005,TT,25.716621,50.425149,ні,,
DUBNO_D10_0006,ATM,25.762988,50.407553,ні,,
DUBNO_D10_0007,TC,25.738201,50.420066,ні,,
DUBNO_D10_0008,TOBO,25.741004,50.428008,ні,,
DUBNO_D10_0009,TT,25.749427,50.387897,ні,,
DUBNO_D10_0010,ATM,25.819302,50.454539,ні,,
DUBNO_D10_0011,ATM,25.765704,50.441499,ні,,
DUBNO_D10_0012,TC,25.766192,50.389137,ні,,
DUBNO_D10_0013,TOBO,25.771026,50.408665,ні,,
DUBNO_D10_0014,TT,25.752436,50.362618,ні,,
DUBNO_D10_0015,TT,25.789976,50.415785,ні,,
DUBNO_D10_0016,TC,25.799599,50.369486,ні,,
DUBNO_D10_0017,TT,25.799699,50.425836,ні,,
DUBNO_D10_0018,TT,25.759919,50.370993,ні,,
DUBNO_D10_0019,TC,25.780232,50.443179,ні,,
DUBNO_D10_0020,TC,25.735129,50.394606,ні,,
DUBNO_D10_0021,TT,25.801177,50.424304,ні,,
DUBNO_D10_0022,TOBO,25.673544,50.456971,ні,,
DUBNO_D10_0023,TT,25.709882,50.412641,ні,14:00:00,16:00:00
DUBNO_D10_0024,ATM,25.753916,50.378433,ні,,
DUBNO_D10_0025,TC,25.707553,50.379988,ні,,
DUBNO_D10_0026,ATM,25.746326,50.387457,ні,,
DUBNO_D10_0027,TT,25.712092,50.374404,ні,11:30:00,14:30:00
DUBNO_D10_0028,TT,25.737022,50.391146,ні,,
DUBNO_D10_0029,TC,25.717994,50.422717,ні,,
DUBNO_D10_0030,ATM,25.730184,50.418953,ні,,
DUBNO_D10_0031,TT,25.770231,50.410993,ні,,
DUBNO_D10_0032,ATM,25.815722,50.370589,ні,,
DUBNO_D10_0033,TT,25.76852,50.4093,ні,,
DUBNO_D10_0034,TC,25.743062,50.389196,ні,,
DUBNO_D10_0035,TT,25.809698,50.451505,ні,,
DUBNO_D10_0036,ATM,25.763194,50.414736,ні,,
DUBNO_D10_0037,TT,25.752842,50.403426,ні,,
DUBNO_D10_0038,TC,25.818089,50.453853,ні,,
DUBNO_D10_0039,TT,25.713155,50.426605,ні,,
DUBNO_D10_0040,TC,25.818286,50.367887,ні,,
DUBNO_D10_0041,TC,25.757984,50.369413,ні,,
DUBNO_D10_0042,ATM,25.765549,50.394349,ні,,
DUBNO_D10_0043,ATM,25.75153,50.359371,ні,,
DUBNO_D10_0044,TOBO,25.737499,50.384832,ні,,
DUBNO_D10_0045,ATM,25.749854,50.370589,ні,,
DUBNO_D10_0046,TT,25.771192,50.410683,ні,,
DUBNO_D10_0047,TC,25.721852,50.41118,ні,,
DUBNO_D10_0048,ATM,25.743172,50.418971,ні,,
DUBNO_D10_0049,ATM,25.728137,50.416894,ні,,
DUBNO_D10_0050,TT,25.711222,50.371496,ні,11:30:00,14:30:00
DUBNO_D10_0051,ATM,25.761305,50.367255,ні,,
