point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D23_0001,TT,25.753017,50.387037,ні,14:00:00,18:00:00
DUBNO_D23_0002,ATM,25.718479,50.412633,ні,,
DUBNO_D23_0003,ATM,25.759382,50.366283,ні,,
DUBNO_D23_0004,TT,25.759563,50.379718,ні,,
DUBNO_D23_0005,TC,25.756814,50.359977,ні,,
DUBNO_D23_0006,TOBO,25.740561,50.419913,ні,,
DUBNO_D23_0007,ATM,25.751963,50.398935,ні,,
DUBNO_D23_0008,TT,25.76709,50.415894,ні,,
DUBNO_D23_0009,TT,25.779563,50.442987,ні,11:30:00,17:30:00
DUBNO_D23_0010,ATM,25.743097,50.388683,ні,,
DUBNO_D23_0011,ATM,25.756147,50.387984,ні,,
DUBNO_D23_0012,TC,25.756539,50.399658,ні,,
DUBNO_D23_0013,TOBO,25.746329,50.38854,ні,,
DUBNO_D23_0014,TOBO,25.763392,50.365987,ні,,
DUBNO_D23_0015,TT,25.717859,50.424433,ні,,
DUBNO_D23_0016,TC,25.758151,50.383023,ні,,
DUBNO_D23_0017,ATM,25.817949,50.365745,ні,,
DUBNO_D23_0018,TOBO,25.744097,50.41724,ні,,
DUBNO_D23_0019,ATM,25.717994,50.422717,ні,,
DUBNO_D23_0020,ATM,25.734846,50.38208,ні,,
DUBNO_D23_0021,ATM,25.815144,50.412022,ні,,
DUBNO_D23_0022,TT,25.75859,50.405081,ні,,
DUBNO_D23_0023,TT,25.743062,50.389196,ні,15:00:00,17:30:00
DUBNO_D23_0024,TT,25.766264,50.418233,ні,,
DUBNO_D23_0025,ATM,25.764247,50.418727,ні,,
DUBNO_D23_0026,TT,25.694381,50.409901,ні,,
DUBNO_D23_0027,ATM,25.806112,50.362767,ні,,
DUBNO_D23_0028,TC,25.72983,50.415318,ні,,
DUBNO_D23_0029,ATM,25.7668,50.416764,ні,,
DUBNO_D23_0030,TC,25.770374,50.406078,ні,,
DUBNO_D23_0031,TT,25.708861,50.406825,ні,,
DUBNO_D23_0032,TT,25.740795,50.418138,ні,,
DUBNO_D23_0033,TT,25.794978,50.370721,ні,,
DUBNO_D23_0034,ATM,25.756106,50.403003,ні,,
DUBNO_D23_0035,TT,25.768843,50.414555,ні,,
