point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D11_0001,ATM,25.808836,50.459234,ні,,
DUBNO_D11_0002,ATM,25.709551,50.411001,ні,,
DUBNO_D11_0003,ATM,25.75825,50.395767,ні,,
DUBNO_D11_0004,ATM,25.707553,50.379988,ні,,
DUBNO_D11_0005,ATM,25.713672,50.374239,ні,,
DUBNO_D11_0006,TC,25.705903,50.415624,ні,,
DUBNO_D11_0007,TOBO,25.768282,50.406226,ні,,
DUBNO_D11_0008,TC,25.765549,50.394349,ні,,
DUBNO_D11_0009,TT,25.739518,50.454091,ні,13:00:00,17:00:00
DUBNO_D11_0010,ATM,25.755264,50.365583,ні,,
DUBNO_D11_0011,TC,25.764408,50.364903,ні,,
DUBNO_D11_0012,ATM,25.758612,50.363026,ні,,
DUBNO_D11_0013,TOBO,25.7472,50.402446,ні,,
DUBNO_D11_0014,ATM,25.74584,50.422061,ні,,
DUBNO_D11_0015,TT,25.815144,50.412022,ні,,
DUBNO_D11_0016,TT,25.76085,50.413978,ні,,
DUBNO_D11_0017,ATM,25.713276,50.423361,ні,,
DUBNO_D11_0018,TT,25.743135,50.388107,ні,08:30:00,16:30:00
DUBNO_D11_0019,TT,25.710704,50.408016,ні,,
DUBNO_D11_0020,ATM,25.760948,50.418555,ні,,
DUBNO_D11_0021,ATM,25.752391,50.375353,ні,,
DUBNO_D11_0022,TT,25.708871,50.37661,ні,,
DUBNO_D11_0023,TT,25.755679,50.394889,ні,,
DUBNO_D11_0024,TT,25.703617,50.413471,ні,,
DUBNO_D11_0025,ATM,25.724538,50.41815,ні,,
DUBNO_D11_0026,TT,25.765424,50.407892,ні,,
DUBNO_D11_0027,TC,25.763327,50.415393,ні,,
DUBNO_D11_0028,TC,25.758893,50.401018,ні,,
DUBNO_D11_0029,TC,25.761951,50.414099,ні,,
DUBNO_D11_0030,TT,25.770401,50.457638,ні,17:00:00,20:00:00
DUBNO_D11_0031,ATM,25.807427,50.451006,ні,,
DUBNO_D11_0032,ATM,25.749469,50.391616,ні,,
DUBNO_D11_0033,ATM,25.739997,50.394331,ні,,
DUBNO_D11_0034,TT,25.730093,50.418365,ні,,
DUBNO_D11_0035,ATM,25.77862,50.409743,ні,,
DUBNO_D11_0036,ATM,25.763107,50.393352,ні,,
DUBNO_D11_0037,ATM,25.661453,50.446596,ні,,
DUBNO_D11_0038,TOBO,25.71107,50.416279,ні,,
DUBNO_D11_0039,TC,25.715836,50.410801,ні,,
DUBNO_D11_0040,TT,25.758452,50.412944,ні,,
DUBNO_D11_0041,TOBO,25.765631,50.411767,ні,,
DUBNO_D11_0042,ATM,25.729851,50.419755,ні,,
DUBNO_D11_0043,TT,25.772181,50.410361,ні,10:30:00,16:00:00
DUBNO_D11_0044,TT,25.768138,50.410626,ні,,
DUBNO_D11_0045,ATM,25.752921,50.390077,ні,,
DUBNO_D11_0046,TT,25.799303,50.421039,ні,15:00:00,17:00:00
DUBNO_D11_0047,TT,25.761369,50.414192,ні,,
