point_id,point_type,lot,lan,night,tw_start,tw_end
DUBNO_D03_0001,ATM,25.753309,50.367,ні,,
DUBNO_D03_0002,ATM,25.703617,50.413471,ні,,
DUBNO_D03_0003,ATM,25.760475,50.363295,ні,,
DUBNO_D03_0004,TOBO,25.785423,50.426259,ні,,
DUBNO_D03_0005,TOBO,25.735015,50.417262,ні,,
DUBNO_D03_0006,TT,25.666491,50.364488,ні,,
DUBNO_D03_0007,TC,25.706631,50.374801,ні,,
DUBNO_D03_0008,TOBO,25.818089,50.453853,ні,,
DUBNO_D03_0009,TT,25.767043,50.365817,ні,,
DUBNO_D03_0010,TC,25.760833,50.388879,ні,,
DUBNO_D03_0011,TT,25.767682,50.408209,ні,,
DUBNO_D03_0012,TOBO,25.75838,50.371459,ні,,
DUBNO_D03_0013,TC,25.722944,50.414311,ні,,
DUBNO_D03_0014,TOBO,25.798907,50.370314,ні,,
DUBNO_D03_0015,ATM,25.772921,50.410116,ні,,
DUBNO_D03_0016,TC,25.761928,50.413498,ні,,
DUBNO_D03_0017,TC,25.759708,50.368526,ні,,
DUBNO_D03_0018,TC,25.779277,50.443597,ні,,
DUBNO_D03_0019,ATM,25.656962,50.360486,ні,,
DUBNO_D03_0020,TOBO,25.719944,50.412915,ні,,
DUBNO_D03_0021,TC,25.811303,50.452097,ні,,
DUBNO_D03_0022,TT,25.756108,50.412056,ні,,
DUBNO_D03_0023,ATM,25.795833,50.369832,ні,,
DUBNO_D03_0024,TC,25.741627,50.393938,ні,,
DUBNO_D03_0025,TC,25.757928,50.367896,ні,,
DUBNO_D03_0026,ATM,25.753151,50.365578,ні,,
DUBNO_D03_0027,ATM,25.720299,50.414699,ні,,
DUBNO_D03_0028,TT,25.807394,50.450863,ні,,
DUBNO_D03_0029,TT,25.710316,50.405792,ні,,
DUBNO_D03_0030,ATM,25.74415,50.389667,ні,,
DUBNO_D03_0031,TOBO,25.793988,50.393468,ні,,
DUBNO_D03_0032,ATM,25.746651,50.417651,ні,,
DUBNO_D03_0033,TOBO,25.757024,50.416197,ні,,
DUBNO_D03_0034,TC,25.798703,50.37131,ні,,
DUBNO_D03_0035,ATM,25.796361,50.370216,ні,,
DUBNO_D03_0036,TOBO,25.742185,50.428121,ні,,
DUBNO_D03_0037,TT,25.76221,50.407494,ні,09:00:00,16:00:00
DUBNO_D03_0038,ATM,25.761865,50.375962,ні,,
DUBNO_D03_0039,ATM,25.755728,50.384228,ні,,
DUBNO_D03_0040,ATM,25.734609,50.385252,ні,,
DUBNO_D03_0041,ATM,25.721852,50.41118,ні,,
